division,boxer2id,date,othertext,fightid,boxer1id,decision,place,boxer1,boxer2,WinLoss
super bantamweight,http://boxrec.com/boxer/49558,2006-12-01,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBO?division=Super%20Bantamweight"" border=""0"" class=""dLink"">International Boxing Organization World super bantamweight title</a><br><span style=""font-size:10px;""><b>IBF Super Bantamweight Title Eliminator</b></span></td>",http://boxrec.com/show/510944,http://boxrec.com/boxer/14345,SD,"Cicero Stadium 1909 S. Laramie, Cicero, Illinois",Takalani Ndlovu,Ricardo Castillo,W
heavyweight,http://boxrec.com/boxer/32493,2006-11-11,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Heavyweight"" border=""0"" class=""dLink"">IBF World heavyweight title</a><br><a href=""http://boxrec.com/title/IBO?division=Heavyweight"" border=""0"" class=""dLink"">International Boxing Organization World heavyweight title</a><br></td>",http://boxrec.com/show/499326,http://boxrec.com/boxer/7035,TKO,"Madison Square Garden, New York, New York",Wladimir Klitschko,Calvin Brock,W
welterweight,http://boxrec.com/boxer/352,2006-11-04,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBC?division=Welterweight"" border=""0"" class=""dLink"">WBC World welterweight title</a><br><a href=""http://boxrec.com/title/IBO?division=Welterweight"" border=""0"" class=""dLink"">International Boxing Organization World welterweight title</a><br><a href=""http://boxrec.com/title/IBA?division=Welterweight"" border=""0"" class=""dLink"">International Boxing Association welterweight title</a><br></td>",http://boxrec.com/show/499041,http://boxrec.com/boxer/7612,UD,"Mandalay Bay Resort & Casino, Las Vegas, Nevada",Carlos Manuel Baldomir,Floyd Mayweather Jr,L 
super flyweight,http://boxrec.com/boxer/15627,2006-11-04,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBO?division=Super%20Flyweight"" border=""0"" class=""dLink"">vacant International Boxing Organization World super flyweight title</a><br></td>",http://boxrec.com/show/505818,http://boxrec.com/boxer/84810,UD,"Emperors Palace, Kempton Park, Gauteng",Eric Barcelona,Mbwana Matumla,L 
minimumweight,http://boxrec.com/boxer/49364,2006-11-04,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBO?division=Minimumweight"" border=""0"" class=""dLink"">vacant International Boxing Organization World minimumweight title</a><br></td>",http://boxrec.com/show/505818,http://boxrec.com/boxer/107795,KO,"Emperors Palace, Kempton Park, Gauteng",Nkosinathi Joyi,Armando de la Cruz,W
flyweight,http://boxrec.com/boxer/30932,2006-10-07,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Flyweight"" border=""0"" class=""dLink"">IBF World flyweight title</a><br><a href=""http://boxrec.com/title/IBO?division=Flyweight"" border=""0"" class=""dLink"">International Boxing Organization World flyweight title</a><br></td>",http://boxrec.com/show/497638,http://boxrec.com/boxer/42089,TD,"Mandalay Bay Resort & Casino, Las Vegas, Nevada",Vic Darchinyan,Glenn Donaire,W
bantamweight,http://boxrec.com/boxer/21504,2006-08-05,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Bantamweight"" border=""0"" class=""dLink"">IBF World bantamweight title</a><br><a href=""http://boxrec.com/title/IBO?division=Bantamweight"" border=""0"" class=""dLink"">International Boxing Organization World bantamweight title</a><br></td>",http://boxrec.com/show/495866,http://boxrec.com/boxer/13019,RTD,"MontBleu Resort & Casino, Stateline, Nevada",Rafael Marquez,Silence Mabuza,W
super featherweight,http://boxrec.com/boxer/7786,2006-07-29,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Super%20Featherweight"" border=""0"" class=""dLink"">IBF World super featherweight title</a><br><a href=""http://boxrec.com/title/IBO?division=Super%20Featherweight"" border=""0"" class=""dLink"">International Boxing Organization World super featherweight title</a><br></td>",http://boxrec.com/show/497434,http://boxrec.com/boxer/5534,UD,"Emperors Palace, Kempton Park, Gauteng",Cassius Baloyi,Gairy St Clair,L 
featherweight,http://boxrec.com/boxer/7355,2006-07-21,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBO?division=Featherweight"" border=""0"" class=""dLink"">International Boxing Organization World featherweight title</a><br></td>",http://boxrec.com/show/499764,http://boxrec.com/boxer/52463,UD,"Goldfields Arena, Carletonville, Gauteng",Thomas Mashaba,Juan Gerardo Cabrera,W
light heavyweight,http://boxrec.com/boxer/1414,2006-06-10,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBO?division=Light%20Heavyweight"" border=""0"" class=""dLink"">International Boxing Organization World light heavyweight title</a><br><span style=""font-size:10px;""><b>NBA Light Heavyweight Title</b></span></td>",http://boxrec.com/show/488661,http://boxrec.com/boxer/14043,UD,"Boardwalk Hall, Atlantic City, New Jersey",Antonio Tarver,Bernard Hopkins,L 
flyweight,http://boxrec.com/boxer/18788,2006-06-03,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Flyweight"" border=""0"" class=""dLink"">IBF World flyweight title</a><br><a href=""http://boxrec.com/title/IBO?division=Flyweight"" border=""0"" class=""dLink"">International Boxing Organization World flyweight title</a><br></td>",http://boxrec.com/show/487859,http://boxrec.com/boxer/42089,TKO,"Thomas & Mack Center, Las Vegas, Nevada",Vic Darchinyan,Luis Maldonado,W
super welterweight,http://boxrec.com/boxer/137199,2006-06-03,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBO?division=Light%20Middleweight"" border=""0"" class=""dLink"">International Boxing Organization World super welterweight title</a><br><span style=""font-size:10px;"">Conway deducted a point for head-butting in 9th</span></td>",http://boxrec.com/show/494495,http://boxrec.com/boxer/9130,UD,"City Sporthall, Szolnok",Steve Conway,Attila Kovacs,L 
super featherweight,http://boxrec.com/boxer/503,2006-05-31,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Super%20Featherweight"" border=""0"" class=""dLink"">vacant IBF World super featherweight title</a><br><a href=""http://boxrec.com/title/IBO?division=Super%20Featherweight"" border=""0"" class=""dLink"">International Boxing Organization World super featherweight title</a><br><span style=""font-size:10px;"">Medina down three times in the 11th rd.</span></td>",http://boxrec.com/show/492422,http://boxrec.com/boxer/5534,TKO,"Northern Quest Casino, Airway Heights, Washington",Cassius Baloyi,Manuel Medina,W
super bantamweight,http://boxrec.com/boxer/6660,2006-05-25,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBO?division=Super%20Bantamweight"" border=""0"" class=""dLink"">International Boxing Organization World super bantamweight title</a><br></td>",http://boxrec.com/show/492797,http://boxrec.com/boxer/14345,KO,"Carnival City, Brakpan, Gauteng",Takalani Ndlovu,Giovanni Andrade,W
heavyweight,http://boxrec.com/boxer/7035,2006-04-22,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Heavyweight"" border=""0"" class=""dLink"">IBF World heavyweight title</a><br><a href=""http://boxrec.com/title/IBO?division=Heavyweight"" border=""0"" class=""dLink"">vacant International Boxing Organization World heavyweight title</a><br></td>",http://boxrec.com/show/487670,http://boxrec.com/boxer/4923,TKO,"SAP-Arena, Mannheim, Baden-Württemberg",Chris Byrd,Wladimir Klitschko,L 
super bantamweight,http://boxrec.com/boxer/41133,2006-04-21,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBO?division=Super%20Bantamweight"" border=""0"" class=""dLink"">International Boxing Organization World super bantamweight title</a><br></td>",http://boxrec.com/show/490849,http://boxrec.com/boxer/14345,KO,"Dover Downs Hotel & Casino, Dover, Delaware",Takalani Ndlovu,Fabio Daniel Oliva,W
welterweight,http://boxrec.com/boxer/6945,2006-04-08,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Welterweight"" border=""0"" class=""dLink"">IBF World welterweight title</a><br><a href=""http://boxrec.com/title/IBO?division=Welterweight"" border=""0"" class=""dLink"">vacant International Boxing Organization World welterweight title</a><br></td>",http://boxrec.com/show/485877,http://boxrec.com/boxer/352,UD,"Thomas & Mack Center, Las Vegas, Nevada",Floyd Mayweather Jr,Zab Judah,W
lightweight,http://boxrec.com/boxer/33494,2006-04-07,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBO?division=Lightweight"" border=""0"" class=""dLink"">International Boxing Organization World lightweight title</a><br><span style=""font-size:10px;"">IBF Lightweight Eliminator for the #2 Spot</span></td>",http://boxrec.com/show/488762,http://boxrec.com/boxer/34006,SD,"Florida State Fairgrounds Hall, Tampa, Florida",Isaac Hlatshwayo,Nate Campbell,W
featherweight,http://boxrec.com/boxer/6725,2006-03-24,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBO?division=Featherweight"" border=""0"" class=""dLink"">International Boxing Organization World featherweight title</a><br></td>",http://boxrec.com/show/486064,http://boxrec.com/boxer/52463,UD,"Emnotweni Casino, Nelspruit, Mpumalanga",Thomas Mashaba,Yober Ortega,W
flyweight,http://boxrec.com/boxer/57375,2006-03-03,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Flyweight"" border=""0"" class=""dLink"">IBF World flyweight title</a><br><a href=""http://boxrec.com/title/IBO?division=Flyweight"" border=""0"" class=""dLink"">International Boxing Organization World flyweight title</a><br></td>",http://boxrec.com/show/488063,http://boxrec.com/boxer/42089,TKO,"Chumash Casino, Santa Ynez, California",Vic Darchinyan,Diosdado Gabi,W
super welterweight,http://boxrec.com/boxer/23857,2006-03-03,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBO?division=Light%20Middleweight"" border=""0"" class=""dLink"">International Boxing Organization World super welterweight title</a><br></td>",http://boxrec.com/show/485827,http://boxrec.com/boxer/9130,UD,"Borough Hall, Hartlepool, County Durham",Steve Conway,Mihaly Kotai,W
lightweight,http://boxrec.com/boxer/7914,2006-02-25,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBO?division=Lightweight"" border=""0"" class=""dLink"">International Boxing Organization World lightweight title</a><br></td>",http://boxrec.com/show/485999,http://boxrec.com/boxer/34006,UD,"Carnival City, Brakpan, Gauteng",Isaac Hlatshwayo,Aldo Nazareno Rios,W
super lightweight,http://boxrec.com/boxer/7215,2006-01-27,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBO?division=Light%20Welterweight"" border=""0"" class=""dLink"">vacant International Boxing Organization World super lightweight title</a><br><span style=""font-size:10px;""><b>NABC Light Welterweight Title</b></span></td>",http://boxrec.com/show/482151,http://boxrec.com/boxer/4968,UD,"Tropicana Hotel & Casino, Atlantic City, New Jersey",Stevie Johnston,Steve Quinonez,W
middleweight,http://boxrec.com/boxer/18800,2005-11-27,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBO?division=Middleweight"" border=""0"" class=""dLink"">International Boxing Organization World middleweight title</a><br><span style=""font-size:10px;"">Taylor suffered broken rib in round 2 &amp; cut in 9th. Joval cut in 5th.</span></td>",http://boxrec.com/show/469227,http://boxrec.com/boxer/13464,TKO,"Vodafone Arena, Melbourne Park, Victoria",Shannan Taylor,Raymond Joval,L 
bantamweight,http://boxrec.com/boxer/21504,2005-11-05,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Bantamweight"" border=""0"" class=""dLink"">IBF World bantamweight title</a><br><a href=""http://boxrec.com/title/IBO?division=Bantamweight"" border=""0"" class=""dLink"">International Boxing Organization World bantamweight title</a><br></td>",http://boxrec.com/show/465570,http://boxrec.com/boxer/13019,TKO,"Caesars Tahoe, Stateline, Nevada",Rafael Marquez,Silence Mabuza,W
super middleweight,http://boxrec.com/boxer/14170,2005-11-05,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Super%20Middleweight"" border=""0"" class=""dLink"">IBF World super middleweight title</a><br><a href=""http://boxrec.com/title/IBO?division=Super%20Middleweight"" border=""0"" class=""dLink"">International Boxing Organization World super middleweight title</a><br></td>",http://boxrec.com/show/465570,http://boxrec.com/boxer/31593,KO,"Caesars Tahoe, Stateline, Nevada",Jeff Lacy,Scott Pemberton,W
super bantamweight,http://boxrec.com/boxer/33533,2005-11-04,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBO?division=Super%20Bantamweight"" border=""0"" class=""dLink"">vacant International Boxing Organization World super bantamweight title</a><br><span style=""font-size:10px;"">Scores: 119-109, 117-111, 116-112</span></td>",http://boxrec.com/show/473860,http://boxrec.com/boxer/14345,UD,"Hammerstein Ballroom, New York, New York",Takalani Ndlovu,Armando Guerrero,W
light heavyweight,http://boxrec.com/boxer/774820,2005-10-01,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBO?division=Light%20Heavyweight"" border=""0"" class=""dLink"">International Boxing Organization World light heavyweight title</a><br></td>",http://boxrec.com/show/463894,http://boxrec.com/boxer/14043,UD,"St. Pete Times Forum, Tampa, Florida",Antonio Tarver,Roy Jones Jr,W
super welterweight,http://boxrec.com/boxer/69791,2005-09-23,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBO?division=Light%20Middleweight"" border=""0"" class=""dLink"">International Boxing Organization World super welterweight title</a><br><span style=""font-size:10px;"">Kotai had a point deducted in the 10th for holding</span></td>",http://boxrec.com/show/466034,http://boxrec.com/boxer/23857,PTS,"George Carnall Leisure Centre, Davyhulme, Manchester, Lancashire",Mihaly Kotai,Sebastian Andres Lujan,D
lightweight,http://boxrec.com/boxer/5534,2005-08-31,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBO?division=Lightweight"" border=""0"" class=""dLink"">vacant International Boxing Organization World lightweight title</a><br></td>",http://boxrec.com/show/464934,http://boxrec.com/boxer/34006,UD,"Carnival City, Brakpan, Gauteng",Isaac Hlatshwayo,Cassius Baloyi,W
flyweight,http://boxrec.com/boxer/15631,2005-08-24,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Flyweight"" border=""0"" class=""dLink"">IBF World flyweight title</a><br><a href=""http://boxrec.com/title/IBO?division=Flyweight"" border=""0"" class=""dLink"">International Boxing Organization World flyweight title</a><br></td>",http://boxrec.com/show/456559,http://boxrec.com/boxer/42089,TKO,"Entertainment Centre, Sydney, New South Wales",Vic Darchinyan,Jair Jimenez,W
super middleweight,http://boxrec.com/boxer/5000,2005-08-06,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Super%20Middleweight"" border=""0"" class=""dLink"">IBF World super middleweight title</a><br><a href=""http://boxrec.com/title/IBO?division=Super%20Middleweight"" border=""0"" class=""dLink"">International Boxing Organization World super middleweight title</a><br></td>",http://boxrec.com/show/450650,http://boxrec.com/boxer/31593,RTD,"St. Pete Times Forum, Tampa, Florida",Jeff Lacy,Robin Reid,W
featherweight,http://boxrec.com/boxer/842,2005-06-25,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBO?division=Featherweight"" border=""0"" class=""dLink"">International Boxing Organization World featherweight title</a><br></td>",http://boxrec.com/show/453834,http://boxrec.com/boxer/52463,UD,"Absa Stadium, East London, Eastern Cape",Thomas Mashaba,Vuyani Bungu,W
light heavyweight,http://boxrec.com/boxer/7361,2005-06-18,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBO?division=Light%20Heavyweight"" border=""0"" class=""dLink"">International Boxing Organization World light heavyweight title</a><br></td>",http://boxrec.com/show/449749,http://boxrec.com/boxer/14043,UD,"FedEx Forum, Memphis, Tennessee",Antonio Tarver,Glen Johnson,W
super welterweight,http://boxrec.com/boxer/39648,2005-06-04,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBO?division=Light%20Middleweight"" border=""0"" class=""dLink"">vacant International Boxing Organization World super welterweight title</a><br><a href=""http://boxrec.com/title/WBF?division=Light%20Middleweight"" border=""0"" class=""dLink"">World Boxing Foundation World super welterweight title</a><br><span style=""font-size:10px;"">IBO title had been vacated by <a href=""http://www.boxrec.com/record014429.html"" target=""_BLANK"">Sergio Gabriel Martinez</a> to fight for the WBC latino title.</span></td>",http://boxrec.com/show/454341,http://boxrec.com/boxer/23857,UD,"Ballhaus Arena, Aschersleben, Sachsen-Anhalt",Mihaly Kotai,Raul Eduardo Bejarano,W
middleweight,http://boxrec.com/boxer/5057,2005-06-03,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBO?division=Middleweight"" border=""0"" class=""dLink"">vacant International Boxing Organization World middleweight title</a><br></td>",http://boxrec.com/show/453830,http://boxrec.com/boxer/18800,UD,"Zuidpaleis, Brussels, Bruxelles-Capitale",Raymond Joval,Lansana Diallo,W
bantamweight,http://boxrec.com/boxer/4512,2005-05-13,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBO?division=Bantamweight"" border=""0"" class=""dLink"">International Boxing Organization World bantamweight title</a><br><span style=""font-size:10px;""><b>IBF Bantamweight Eliminator</b></span></td>",http://boxrec.com/show/448446,http://boxrec.com/boxer/21504,UD,"Plaza Hotel & Casino, Las Vegas, Nevada",Silence Mabuza,Cruz Carbajal,W
super featherweight,http://boxrec.com/boxer/3632,2005-04-16,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBO?division=Super%20Featherweight"" border=""0"" class=""dLink"">International Boxing Organization World super featherweight title</a><br></td>",http://boxrec.com/show/451414,http://boxrec.com/boxer/5534,UD,"Carnival City, Brakpan, Gauteng",Cassius Baloyi,Lehlo Ledwaba,W
flyweight,http://boxrec.com/boxer/3407,2005-03-27,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Flyweight"" border=""0"" class=""dLink"">IBF World flyweight title</a><br><a href=""http://boxrec.com/title/IBO?division=Flyweight"" border=""0"" class=""dLink"">International Boxing Organization World flyweight title</a><br></td>",http://boxrec.com/show/436886,http://boxrec.com/boxer/42089,TKO,"State Sports Centre, Homebush Bay, Sydney, New South Wales",Vic Darchinyan,Mzukisi Sikali,W
super lightweight,http://boxrec.com/boxer/25178,2005-02-13,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBO?division=Light%20Welterweight"" border=""0"" class=""dLink"">International Boxing Organization World super lightweight title</a><br></td>",http://boxrec.com/show/435143,http://boxrec.com/boxer/15063,MD,"Brentwood Centre, Brentwood, Essex",Colin Lynes,Joaquin Gallardo,W
light heavyweight,http://boxrec.com/boxer/7361,2004-12-18,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBO?division=Light%20Heavyweight"" border=""0"" class=""dLink"">International Boxing Organization World light heavyweight title</a><br></td>",http://boxrec.com/show/420202,http://boxrec.com/boxer/14043,SD,"Staples Center, Los Angeles, California",Antonio Tarver,Glen Johnson,L 
super flyweight,http://boxrec.com/boxer/7876,2004-12-17,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBO?division=Super%20Flyweight"" border=""0"" class=""dLink"">International Boxing Organization World super flyweight title</a><br></td>",http://boxrec.com/show/426533,http://boxrec.com/boxer/14847,UD,"Leisure Centre, Huddersfield, Yorkshire",Damaen Kelly,Jason Booth,W
super featherweight,http://boxrec.com/boxer/3632,2004-11-20,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBO?division=Super%20Featherweight"" border=""0"" class=""dLink"">International Boxing Organization World super featherweight title</a><br><span style=""font-size:10px;"">Fans booed the decision.</span></td>",http://boxrec.com/show/418473,http://boxrec.com/boxer/5534,UD,"Carnival City, Brakpan, Gauteng",Cassius Baloyi,Lehlo Ledwaba,W
bantamweight,http://boxrec.com/boxer/84810,2004-11-20,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBO?division=Bantamweight"" border=""0"" class=""dLink"">International Boxing Organization World bantamweight title</a><br><span style=""font-size:10px;"">Barcelona had a point deducted in the 5th rd for low blows.</span></td>",http://boxrec.com/show/418473,http://boxrec.com/boxer/21504,UD,"Carnival City, Brakpan, Gauteng",Silence Mabuza,Eric Barcelona,W
lightweight,http://boxrec.com/boxer/15059,2004-11-05,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBO?division=Lightweight"" border=""0"" class=""dLink"">International Boxing Organization World lightweight title</a><br></td>",http://boxrec.com/show/421930,http://boxrec.com/boxer/7914,TKO,"Hereford Leisure Centre, Hereford, Herefordshire",Aldo Nazareno Rios,Jason Cook,W
cruiserweight,http://boxrec.com/boxer/155774,2004-09-10,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBO?division=Cruiserweight"" border=""0"" class=""dLink"">International Boxing Organization World cruiserweight title</a><br></td>",http://boxrec.com/show/408510,http://boxrec.com/boxer/1259,TKO,"Wembley Arena, Wembley, London",Carl Thompson,David Haye,W
flyweight,http://boxrec.com/boxer/31911,2004-09-04,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBO?division=Flyweight"" border=""0"" class=""dLink"">International Boxing Organization World flyweight title</a><br></td>",http://boxrec.com/show/406292,http://boxrec.com/boxer/3407,UD,"Carnival City, Brakpan, Gauteng",Mzukisi Sikali,Monelisi Myekeni,W
bantamweight,http://boxrec.com/boxer/9279,2004-08-07,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBO?division=Bantamweight"" border=""0"" class=""dLink"">International Boxing Organization World bantamweight title</a><br><span style=""font-size:10px;"">Wilders down by a left to the body in 4th &amp; 5th.</span></td>",http://boxrec.com/show/404991,http://boxrec.com/boxer/21504,KO,"Carousel Casino, Hammanskraal, North-West",Silence Mabuza,Noel Wilders,W
super middleweight,http://boxrec.com/boxer/5000,2004-06-26,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBO?division=Super%20Middleweight"" border=""0"" class=""dLink"">International Boxing Organization World super middleweight title</a><br><span style=""font-size:10px;"">Magee down four times</span></td>",http://boxrec.com/show/392435,http://boxrec.com/boxer/14880,UD,"Kings Hall, Belfast, Northern Ireland",Brian Magee,Robin Reid,L 
super bantamweight,http://boxrec.com/boxer/52463,2004-05-22,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBO?division=Super%20Bantamweight"" border=""0"" class=""dLink"">International Boxing Organization World super bantamweight title</a><br><span style=""font-size:10px;"">After being floored for an eight count near the end of the eighth round, 
Marali quit on his stool and did not come out for the ninth.</span></td>",http://boxrec.com/show/382199,http://boxrec.com/boxer/33878,RTD,"Carnival City Casino, Brakpan, Gauteng",Zolani Marali,Thomas Mashaba,L 
light heavyweight,http://boxrec.com/boxer/774820,2004-05-15,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBC?division=Light%20Heavyweight"" border=""0"" class=""dLink"">WBC World light heavyweight title</a><br><a href=""http://boxrec.com/title/WBASUP?division=Light%20Heavyweight"" border=""0"" class=""dLink"">WBA Super World light heavyweight title</a><br><a href=""http://boxrec.com/title/IBO?division=Light%20Heavyweight"" border=""0"" class=""dLink"">International Boxing Organization World light heavyweight title</a><br><a href=""http://boxrec.com/title/WBF?division=Light%20Heavyweight"" border=""0"" class=""dLink"">vacant World Boxing Foundation World light heavyweight title</a><br><a href=""http://boxrec.com/title/IBA?division=Light%20Heavyweight"" border=""0"" class=""dLink"">International Boxing Association light heavyweight title</a><br></td>",http://boxrec.com/show/373297,http://boxrec.com/boxer/14043,TKO,"Mandalay Bay Resort & Casino, Las Vegas, Nevada",Antonio Tarver,Roy Jones Jr,W
super lightweight,http://boxrec.com/boxer/7919,2004-05-08,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBO?division=Light%20Welterweight"" border=""0"" class=""dLink"">International Boxing Organization World super lightweight title</a><br></td>",http://boxrec.com/show/388741,http://boxrec.com/boxer/15063,SD,"Goresbrook Leisure Centre, Dagenham, Essex",Colin Lynes,Pablo Daniel Sarmiento,W
lightweight,http://boxrec.com/boxer/14063,2004-05-01,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBO?division=Lightweight"" border=""0"" class=""dLink"">International Boxing Organization World lightweight title</a><br></td>",http://boxrec.com/show/382917,http://boxrec.com/boxer/15059,UD,"Recreation Centre, Bridgend, Wales",Jason Cook,Kevin Bennett,W
super welterweight,http://boxrec.com/boxer/14264,2004-04-17,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBO?division=Light%20Middleweight"" border=""0"" class=""dLink"">International Boxing Organization World super welterweight title</a><br></td>",http://boxrec.com/show/372705,http://boxrec.com/boxer/14429,TKO,"Kings Hall, Belfast, Northern Ireland",Sergio Martinez,Richard Williams,W
super middleweight,http://boxrec.com/boxer/16899,2004-04-17,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBO?division=Super%20Middleweight"" border=""0"" class=""dLink"">International Boxing Organization World super middleweight title</a><br><span style=""font-size:10px;"">Magee down in round one</span></td>",http://boxrec.com/show/372705,http://boxrec.com/boxer/14880,UD,"Kings Hall, Belfast, Northern Ireland",Brian Magee,Jerry Elliott,W
super featherweight,http://boxrec.com/boxer/7355,2004-03-27,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBO?division=Super%20Featherweight"" border=""0"" class=""dLink"">International Boxing Organization World super featherweight title</a><br></td>",http://boxrec.com/show/380539,http://boxrec.com/boxer/5534,UD,"Carousel Casino, Hammanskraal, Gauteng",Cassius Baloyi,Juan Gerardo Cabrera,W
super flyweight,http://boxrec.com/boxer/18422,2004-03-13,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBO?division=Super%20Flyweight"" border=""0"" class=""dLink"">International Boxing Organization World super flyweight title</a><br><span style=""font-size:10px;"">Robinson, down in the 11th round, was cut by the left eye in the 9th.</span></td>",http://boxrec.com/show/369296,http://boxrec.com/boxer/7876,UD,"Leisure Centre, Huddersfield, Yorkshire",Jason Booth,Dale Robinson,W
welterweight,http://boxrec.com/boxer/6644,2004-02-14,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBO?division=Welterweight"" border=""0"" class=""dLink"">International Boxing Organization World welterweight title</a><br></td>",http://boxrec.com/show/367936,http://boxrec.com/boxer/9303,UD,"Harvey Hadden Leisure Centre, Nottingham, Nottinghamshire",Jawaid Khaliq,Ener Julio,W
featherweight,http://boxrec.com/boxer/14345,2004-02-07,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBO?division=Featherweight"" border=""0"" class=""dLink"">vacant International Boxing Organization World featherweight title</a><br></td>",http://boxrec.com/show/371448,http://boxrec.com/boxer/842,SD,"Carnival City Casino, Brakpan, Gauteng",Vuyani Bungu,Takalani Ndlovu,W
cruiserweight,http://boxrec.com/boxer/7950,2004-02-06,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBO?division=Cruiserweight"" border=""0"" class=""dLink"">International Boxing Organization World cruiserweight title</a><br><span style=""font-size:10px;"">Thompson knocked down in 4th round, Rothmann down in 5th and 9th</span></td>",http://boxrec.com/show/359140,http://boxrec.com/boxer/1259,TKO,"Ponds Forge Arena, Sheffield, Yorkshire",Carl Thompson,Sebastiaan Rothmann,W
bantamweight,http://boxrec.com/boxer/24279,2003-11-25,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBO?division=Bantamweight"" border=""0"" class=""dLink"">International Boxing Organization World bantamweight title</a><br></td>",http://boxrec.com/show/355539,http://boxrec.com/boxer/21504,KO,"Carousel Casino, Hammanskraal, Gauteng",Silence Mabuza,Khulile Makeba,W
