division,boxer2id,date,othertext,fightid,boxer1id,decision,place,boxer1,boxer2,WinLoss
super lightweight,http://boxrec.com/boxer/25412,2010-08-07,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Light%20Welterweight"" border=""0"" class=""dLink"">IBF World super lightweight title</a><br><a href=""http://boxrec.com/title/WBC?division=Light%20Welterweight"" border=""0"" class=""dLink"">WBC World super lightweight title</a><br></td>",http://boxrec.com/show/598486,http://boxrec.com/boxer/254834,UD,"Scottrade Center, Saint Louis, Missouri",Devon Alexander,Andriy Kotelnik,W
super welterweight,http://boxrec.com/boxer/7781,2010-08-07,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Light%20Middleweight"" border=""0"" class=""dLink"">IBF World super welterweight title</a><br></td>",http://boxrec.com/show/598486,http://boxrec.com/boxer/31800,TKO,"Scottrade Center, Saint Louis, Missouri",Cornelius Bundrage,Cory Spinks,W
super flyweight,http://boxrec.com/boxer/282653,2010-07-31,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Super%20Flyweight"" border=""0"" class=""dLink"">IBF World super flyweight title</a><br><span style=""font-size:10px;"">Nongqayi down once in the sixth round</span></td>",http://boxrec.com/show/603112,http://boxrec.com/boxer/248956,TKO,"El Palenque de la Feria, Tepic, Nayarit",Simphiwe Nongqayi,Juan Alberto Rosas,L 
cruiserweight,http://boxrec.com/boxer/39405,2010-06-05,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Cruiserweight"" border=""0"" class=""dLink"">vacant IBF World cruiserweight title</a><br><span style=""font-size:10px;"">Cunningham down in round 4. Fight stopped and ruled TKO for Cunningham because of cut.</span></td>",http://boxrec.com/show/598378,http://boxrec.com/boxer/36642,TKO,"Jahnsportforum, Neubrandenburg, Mecklenburg-Vorpommern",Steve Cunningham,Troy Ross,W
middleweight,http://boxrec.com/boxer/15161,2010-06-05,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Middleweight"" border=""0"" class=""dLink"">IBF World middleweight title</a><br></td>",http://boxrec.com/show/598378,http://boxrec.com/boxer/114281,SD,"Jahnsportforum, Neubrandenburg, Mecklenburg-Vorpommern",Sebastian Sylvester,Roman Karmazin,D
light flyweight,http://boxrec.com/boxer/312538,2010-05-29,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Light%20Flyweight"" border=""0"" class=""dLink"">IBF World light flyweight title</a><br></td>",http://boxrec.com/show/598412,http://boxrec.com/boxer/7965,SD,"Club Once Unidos, Mar del Plata, Buenos Aires",Luis Alberto Lazarte,Carlos Tamara,W
bantamweight,http://boxrec.com/boxer/287904,2010-05-22,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Bantamweight"" border=""0"" class=""dLink"">IBF World bantamweight title</a><br></td>",http://boxrec.com/show/591820,http://boxrec.com/boxer/324300,MD,"Staples Center, Los Angeles, California",Yonnhy Perez,Abner Mares,D
featherweight,http://boxrec.com/boxer/43998,2010-05-15,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Featherweight"" border=""0"" class=""dLink"">IBF World featherweight title</a><br><span style=""font-size:10px;"">Cruz down twice in the second round</span></td>",http://boxrec.com/show/598880,http://boxrec.com/boxer/60992,UD,"Estadio ""Tomás Oroz Gaytán, Ciudad Obregon, Sonora",Cristobal Cruz,Orlando Salido,L 
super middleweight,http://boxrec.com/boxer/37138,2010-04-17,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Super%20Middleweight"" border=""0"" class=""dLink"">IBF World super middleweight title</a><br></td>",http://boxrec.com/show/595419,http://boxrec.com/boxer/223046,TKO,"Bell Centre, Montreal, Quebec",Lucian Bute,Edison Miranda,W
super flyweight,http://boxrec.com/boxer/360252,2010-04-09,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Super%20Flyweight"" border=""0"" class=""dLink"">IBF World super flyweight title</a><br></td>",http://boxrec.com/show/596676,http://boxrec.com/boxer/248956,MD,"Centre Omnisports, Massy, Essonne",Simphiwe Nongqayi,Malik Bouziane,D
welterweight,http://boxrec.com/boxer/251786,2010-04-09,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Welterweight"" border=""0"" class=""dLink"">IBF World welterweight title</a><br></td>",http://boxrec.com/show/596753,http://boxrec.com/boxer/176707,TKO,"Tivoli Arena, Ljubljana",Jan Zaveck,Rodolfo Ezequiel Martinez,W
lightweight,http://boxrec.com/boxer/33880,2010-03-27,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Lightweight"" border=""0"" class=""dLink"">vacant IBF World lightweight title</a><br><span style=""font-size:10px;"">Title at stake only for Funeka who was down in 6th rd.</span></td>",http://boxrec.com/show/595541,http://boxrec.com/boxer/58717,SD,"Hard Rock Hotel and Casino, Las Vegas, Nevada",Joan Guzman,Ali Funeka,W
super bantamweight,http://boxrec.com/boxer/14345,2010-03-27,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Super%20Bantamweight"" border=""0"" class=""dLink"">vacant IBF World super bantamweight title</a><br></td>",http://boxrec.com/show/596004,http://boxrec.com/boxer/37759,UD,"Casino Rama, Rama, Ontario",Steve Molitor,Takalani Ndlovu,W
minimumweight,http://boxrec.com/boxer/107795,2010-03-26,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Minimumweight"" border=""0"" class=""dLink"">IBF World minimumweight title</a><br></td>",http://boxrec.com/show/593968,http://boxrec.com/boxer/292550,UD,"International Convention Centre, East London, Eastern Cape",Raul Garcia,Nkosinathi Joyi,L 
heavyweight,http://boxrec.com/boxer/34277,2010-03-20,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Heavyweight"" border=""0"" class=""dLink"">IBF World heavyweight title</a><br><a href=""http://boxrec.com/title/WBO?division=Heavyweight"" border=""0"" class=""dLink"">WBO World heavyweight title</a><br><a href=""http://boxrec.com/title/IBO?division=Heavyweight"" border=""0"" class=""dLink"">International Boxing Organization World heavyweight title</a><br></td>",http://boxrec.com/show/591838,http://boxrec.com/boxer/7035,KO,"ESPRIT arena, Düsseldorf, Nordrhein-Westfalen",Wladimir Klitschko,Eddie Chambers,W
super lightweight,http://boxrec.com/boxer/214425,2010-03-06,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBC?division=Light%20Welterweight"" border=""0"" class=""dLink"">WBC World super lightweight title</a><br><a href=""http://boxrec.com/title/IBF?division=Light%20Welterweight"" border=""0"" class=""dLink"">IBF World super lightweight title</a><br></td>",http://boxrec.com/show/593609,http://boxrec.com/boxer/254834,TKO,"Mohegan Sun Casino, Uncasville, Connecticut",Devon Alexander,Juan Urango,W
middleweight,http://boxrec.com/boxer/200386,2010-01-30,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Middleweight"" border=""0"" class=""dLink"">IBF World middleweight title</a><br></td>",http://boxrec.com/show/591936,http://boxrec.com/boxer/114281,TKO,"Jahnsportforum, Neubrandenburg, Mecklenburg-Vorpommern",Sebastian Sylvester,Billy Lyell,W
light flyweight,http://boxrec.com/boxer/312538,2010-01-23,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Light%20Flyweight"" border=""0"" class=""dLink"">IBF World light flyweight title</a><br></td>",http://boxrec.com/show/588778,http://boxrec.com/boxer/43525,TKO,"Cuneta Astrodome, Pasay City, Metro Manila",Brian Viloria,Carlos Tamara,L 
featherweight,http://boxrec.com/boxer/49558,2009-12-19,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Featherweight"" border=""0"" class=""dLink"">IBF World featherweight title</a><br><span style=""font-size:10px;"">Cruz unable to continue due to cut left eye suffered from accidental head clash in 1st rd.</span></td>",http://boxrec.com/show/583069,http://boxrec.com/boxer/60992,TD,"Palenque de Gallos, Tuxtla Gutierrez, Chiapas",Cristobal Cruz,Ricardo Castillo,D
welterweight,http://boxrec.com/boxer/176707,2009-12-11,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Welterweight"" border=""0"" class=""dLink"">IBF World welterweight title</a><br></td>",http://boxrec.com/show/590339,http://boxrec.com/boxer/34006,TKO,"Wembley Indoor Arena, Johannesburg, Gauteng",Isaac Hlatshwayo,Jan Zaveck,L 
super middleweight,http://boxrec.com/boxer/36961,2009-11-28,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Super%20Middleweight"" border=""0"" class=""dLink"">IBF World super middleweight title</a><br></td>",http://boxrec.com/show/581474,http://boxrec.com/boxer/223046,KO,"Pepsi Coliseum, Quebec City, Quebec",Lucian Bute,Librado Andrade,W
lightweight,http://boxrec.com/boxer/33880,2009-11-28,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Lightweight"" border=""0"" class=""dLink"">vacant IBF World lightweight title</a><br></td>",http://boxrec.com/show/581474,http://boxrec.com/boxer/58717,MD,"Pepsi Coliseum, Quebec City, Quebec",Joan Guzman,Ali Funeka,D
flyweight,http://boxrec.com/boxer/134978,2009-11-20,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Flyweight"" border=""0"" class=""dLink"">vacant IBF World flyweight title</a><br></td>",http://boxrec.com/show/589772,http://boxrec.com/boxer/85424,UD,"Wembley Indoor Arena, Johannesburg, Gauteng",Moruti Mthalane,Julio Cesar Miranda,W
bantamweight,http://boxrec.com/boxer/324300,2009-10-31,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Bantamweight"" border=""0"" class=""dLink"">IBF World bantamweight title</a><br><span style=""font-size:10px;"">Agbeko down in 10th round.</span></td>",http://boxrec.com/show/584737,http://boxrec.com/boxer/22761,UD,"Treasure Island Casino, Las Vegas, Nevada",Joseph Agbeko,Yonnhy Perez,L 
middleweight,http://boxrec.com/boxer/89031,2009-09-19,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Middleweight"" border=""0"" class=""dLink"">vacant IBF World middleweight title</a><br></td>",http://boxrec.com/show/581237,http://boxrec.com/boxer/114281,SD,"Jahnsportforum, Neubrandenburg, Mecklenburg-Vorpommern",Sebastian Sylvester,Giovanni Lorenzo,W
super flyweight,http://boxrec.com/boxer/248956,2009-09-15,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Super%20Flyweight"" border=""0"" class=""dLink"">vacant IBF World super flyweight title</a><br></td>",http://boxrec.com/show/583424,http://boxrec.com/boxer/6642,UD,"Plaza de Toros, Cancun, Quintana Roo",Jorge Arce,Simphiwe Nongqayi,L 
light flyweight,http://boxrec.com/boxer/223121,2009-08-29,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Light%20Flyweight"" border=""0"" class=""dLink"">IBF World light flyweight title</a><br></td>",http://boxrec.com/show/582040,http://boxrec.com/boxer/43525,UD,"Blaisdell Center, Honolulu, Hawaii",Brian Viloria,Jesus Iribe,W
super bantamweight,http://boxrec.com/boxer/292255,2009-08-29,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBASUP?division=Super%20Bantamweight"" border=""0"" class=""dLink"">WBA Super World super bantamweight title</a><br><a href=""http://boxrec.com/title/IBF?division=Super%20Bantamweight"" border=""0"" class=""dLink"">IBF World super bantamweight title</a><br><span style=""font-size:10px;"">Leal down in 1st rd.</span></td>",http://boxrec.com/show/582932,http://boxrec.com/boxer/15122,RTD,"Ciudad Deportiva, Mexicali, Baja California",Celestino Caballero,Francisco Leal,W
light heavyweight,http://boxrec.com/boxer/7831,2009-08-28,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Light%20Heavyweight"" border=""0"" class=""dLink"">vacant IBF World light heavyweight title</a><br></td>",http://boxrec.com/show/580990,http://boxrec.com/boxer/245656,UD,"Seminole Hard Rock Hotel and Casino, Hollywood, Florida",Tavoris Cloud,Clinton Woods,W
super lightweight,http://boxrec.com/boxer/6750,2009-08-28,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Light%20Welterweight"" border=""0"" class=""dLink"">IBF World super lightweight title</a><br></td>",http://boxrec.com/show/580990,http://boxrec.com/boxer/214425,TKO,"Seminole Hard Rock Hotel and Casino, Hollywood, Florida",Juan Urango,Randall Bailey,W
super featherweight,http://boxrec.com/boxer/20257,2009-08-22,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Super%20Featherweight"" border=""0"" class=""dLink"">IBF World super featherweight title</a><br></td>",http://boxrec.com/show/576785,http://boxrec.com/boxer/67437,UD,"Toyota Center, Houston, Texas",Robert Guerrero,Malcolm Klassen,W
minimumweight,http://boxrec.com/boxer/184158,2009-08-22,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Minimumweight"" border=""0"" class=""dLink"">IBF World minimumweight title</a><br></td>",http://boxrec.com/show/582038,http://boxrec.com/boxer/292550,MD,"Auditorio Unidad Deportiva, Los Cabos, Baja California Sur",Raul Garcia,Sammy Gutierrez,W
welterweight,http://boxrec.com/boxer/59557,2009-08-01,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Welterweight"" border=""0"" class=""dLink"">vacant IBF World welterweight title</a><br></td>",http://boxrec.com/show/580989,http://boxrec.com/boxer/34006,SD,"Mohegan Sun Casino, Uncasville, Connecticut",Isaac Hlatshwayo,Delvin Rodriguez,W
featherweight,http://boxrec.com/boxer/72616,2009-07-11,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Featherweight"" border=""0"" class=""dLink"">IBF World featherweight title</a><br><span style=""font-size:10px;"">Cruz deducted one point in third round for a head-butt and another one for rough tactics; Solís deducted two points at a time for intentional low blows in each of rounds five and seven.</span></td>",http://boxrec.com/show/578969,http://boxrec.com/boxer/60992,UD,"Palenque de Gallos, Tuxtla Gutierrez, Chiapas",Cristobal Cruz,Jorge Solis,W
bantamweight,http://boxrec.com/boxer/42089,2009-07-11,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Bantamweight"" border=""0"" class=""dLink"">IBF World bantamweight title</a><br></td>",http://boxrec.com/show/574035,http://boxrec.com/boxer/22761,UD,"BankAtlantic Center, Sunrise, Florida",Joseph Agbeko,Vic Darchinyan,W
cruiserweight,http://boxrec.com/boxer/287895,2009-07-11,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Cruiserweight"" border=""0"" class=""dLink"">IBF World cruiserweight title</a><br><span style=""font-size:10px;"">The fight was stopped between round 4 and 5 by the referee and the doctor</span></td>",http://boxrec.com/show/576032,http://boxrec.com/boxer/14883,RTD,"Prudential Center, Newark, New Jersey",Tomasz Adamek,Bobby Gunn,W
middleweight,http://boxrec.com/boxer/14391,2009-06-27,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Middleweight"" border=""0"" class=""dLink"">IBF World middleweight title</a><br><span style=""font-size:10px;"">Stopped on towel.</span></td>",http://boxrec.com/show/578540,http://boxrec.com/boxer/208432,TKO,"Max Schmeling Halle, Prenzlauer Berg, Berlin",Arthur Abraham,Mahir Oral,W
heavyweight,http://boxrec.com/boxer/24358,2009-06-20,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Heavyweight"" border=""0"" class=""dLink"">IBF World heavyweight title</a><br><a href=""http://boxrec.com/title/WBO?division=Heavyweight"" border=""0"" class=""dLink"">WBO World heavyweight title</a><br><a href=""http://boxrec.com/title/IBO?division=Heavyweight"" border=""0"" class=""dLink"">International Boxing Organization World heavyweight title</a><br><span style=""font-size:10px;"">Chagaev´s WBA title not on the line</span></td>",http://boxrec.com/show/573817,http://boxrec.com/boxer/7035,RTD,"Veltins Arena, Gelsenkirchen, Nordrhein-Westfalen",Wladimir Klitschko,Ruslan Chagaev,W
