boxerid,boxername,alias,birth name,birth place,born,bouts,date.of.death,age.of.death,debut,division,global ID,height.imp,height.cm,KOs,manager/agent,promoter,ranking,reach.in,reach.cm,residence,role,rounds,stance,titles held,US ID,VADA CBP,KO.percent,boxerid.num
http://boxrec.com/boxer/110030,Federico Catubay,Magnifico,Federico Flores Catubay,"Labason, Zamboanga del Norte, Philippines",1980-04-28,48,NA,NA,2001-04-26,bantamweight,110030,5.166666666666667,157,27%,NA,NA,NA,61.5,156,"Labason, Zamboanga del Norte, Philippines",Boxer,354,orthodox,NA,063958,NA,0.27,110030
http://boxrec.com/boxer/110049,Katsunari Takayama,NA,高山勝成,"Osaka, Osaka, Japan",1983-05-12,40,NA,NA,2000-10-18,minimumweight,110049,5.166666666666667,158,30%,NA,NA,NA,62.5,159,"Osaka, Osaka, Japan",Boxer,325,orthodox,IBF World Minimumweight,NA,NA,0.3,110049
http://boxrec.com/boxer/1103,Kyung-Yung Lee,NA,NA,"Bonghwa, North Gyeongsang , South Korea",1966-12-04,23,NA,NA,1985-12-04,minimumweight,1103,NA,NA,35%,NA,NA,NA,NA,NA,South Korea,Boxer,135,orthodox,NA,NA,NA,0.35,1103
http://boxrec.com/boxer/11122,Robert Quiroga,Pikin,NA,"San Antonio, Texas, USA",1969-10-10,22,2004-08-16,34,1987-03-16,super flyweight,11122,5.333333333333333,162,50%,NA,NA,NA,NA,NA,"San Antonio, Texas, USA",Boxer,163,orthodox,NA,NA,NA,0.5,11122
http://boxrec.com/boxer/11134,Andres Hernandez,Puppy,NA,NA,NA,49,NA,NA,1969-06-22,flyweight,11134,NA,NA,29%,NA,NA,NA,NA,NA,NA,Boxer,332,NA,NA,NA,NA,0.29,11134
http://boxrec.com/boxer/11140,Dong Kyun Yum,NA,NA,"Okcheon, South Korea",1950-11-10,66,NA,NA,1970-03-07,super bantamweight,11140,5.375,164,32%,NA,NA,NA,NA,NA,South Korea,Boxer,547,orthodox,NA,NA,NA,0.32,11140
http://boxrec.com/boxer/11141,Raul Tirado,NA,NA,NA,NA,25,NA,NA,1973-01-24,featherweight,11141,NA,NA,20%,NA,NA,NA,NA,NA,"Mexico City, Distrito Federal, Mexico",Boxer,208,NA,NA,NA,NA,0.2,11141
http://boxrec.com/boxer/11144,Leonardo Cruz,Leo,NA,"Santiago de los Caballeros, Dominican Republic",1953-01-17,51,NA,NA,1971-03-03,super bantamweight,11144,5.458333333333333,166,35%,NA,NA,NA,NA,NA,NA,Boxer,420,orthodox,NA,NA,NA,0.35,11144
http://boxrec.com/boxer/11145,Nestor Jimenez,Baba,Nestor Carlos Jiminez,"Cartagena, Colombia",1947-10-24,92,2007-03-12,59,1967-06-17,super bantamweight,11145,NA,NA,25%,NA,NA,NA,NA,NA,"Sincelejo, Colombia",Boxer,698,NA,NA,NA,NA,0.25,11145
http://boxrec.com/boxer/11147,Ruben Valdes,La Cobra,Ruben Valdes Perez,"Cienaga, Colombia",1954-11-22,57,NA,NA,1971-12-22,featherweight,11147,NA,NA,46%,NA,NA,NA,NA,NA,"Cartagena, Colombia",Boxer,383,orthodox,NA,NA,NA,0.46,11147
http://boxrec.com/boxer/112232,Shinobu Kawashima,NA,NA,"Tokushima, Japan",1965-11-07,6,NA,NA,1983-12-10,bantamweight,112232,NA,NA,33%,NA,NA,NA,NA,NA,"Nara, Japan",Boxer,40,NA,NA,NA,NA,0.33,112232
http://boxrec.com/boxer/112619,Humberto Pool,El Olímpico,Humberto Elidoro Catzin Pool,NA,1974-11-26,28,NA,NA,1996-03-09,flyweight,112619,NA,NA,32%,NA,NA,NA,NA,NA,"Merida, Yucatán, Mexico",Boxer,192,orthodox,NA,NA,NA,0.32,112619
http://boxrec.com/boxer/1130,Mario Martinez,Azabache,NA,Mexico,1965-08-15,62,NA,NA,1980-02-22,super featherweight,1130,NA,NA,50%,NA,NA,NA,NA,NA,"Guadalajara, Jalisco, Mexico",Boxer,457,orthodox,NA,NA,NA,0.5,1130
http://boxrec.com/boxer/1135,Julio Coronel,Indio,NA,"Polonuevo, Colombia",1967-08-26,49,NA,NA,1988-03-04,bantamweight,1135,5.5,168,33%,NA,NA,NA,NA,NA,"Barranquilla, Colombia",Boxer,306,orthodox,NA,023868,NA,0.33,1135
http://boxrec.com/boxer/113634,Sultan Ibragimov,NA,Султан-Ахмед Магомедсалихович Ибрагимов,"Tlyarata, Russia",1975-03-08,24,NA,NA,2002-05-25,heavyweight,113634,6.166666666666667,188,71%,NA,NA,NA,76,193,"Rostov-na-Donu, Russia",Boxer,127,southpaw,NA,064759,NA,0.71,113634
http://boxrec.com/boxer/1137,Michael Moorer,Double M,Michael Lee Moorer,"Brooklyn, New York, USA",1967-11-12,57,NA,NA,1988-03-04,heavyweight,1137,6.166666666666667,188,70%,NA,NA,NA,78,198,"Monessen, Pennsylvania, USA",Boxer,294,southpaw,NA,018871,NA,0.7,1137
http://boxrec.com/boxer/11386,Ralph Dupas,NA,NA,"New Orleans, Louisiana, USA",1935-10-14,135,2008-01-25,72,1950-08-07,welterweight,11386,5.666666666666667,173,14%,NA,NA,NA,68,173,"New Orleans, Louisiana, USA",Boxer,1135,NA,NA,NA,NA,0.14,11386
http://boxrec.com/boxer/11387,Rubin Carter,Hurricane,NA,"Clifton, New Jersey, USA",1937-05-06,40,2014-04-20,76,1961-09-22,middleweight,11387,5.666666666666667,173,48%,NA,NA,NA,NA,NA,"Paterson, New Jersey, USA",Boxer,255,orthodox,NA,NA,NA,0.48,11387
http://boxrec.com/boxer/11388,Stan Harrington,NA,NA,NA,1933-12-10,85,1997-01-19,63,1953-11-17,welterweight,11388,5.75,175,31%,NA,NA,NA,NA,NA,"Honolulu, Hawaii, USA",Boxer,694,orthodox,NA,NA,NA,0.31,11388
http://boxrec.com/boxer/11389,Brian Curvis,Brian Nancurvis,NA,"Swansea, Wales, United Kingdom",1937-08-14,41,2012-01-09,74,1959-06-02,welterweight,11389,NA,NA,54%,NA,NA,NA,NA,NA,"Cardiff, Wales, United Kingdom",Boxer,333,southpaw,NA,NA,NA,0.54,11389
http://boxrec.com/boxer/11391,Manuel Gonzalez,NA,NA,"Charco, Texas, USA",1939-03-21,100,NA,NA,1957-03-12,welterweight,11391,NA,NA,19%,NA,NA,NA,NA,NA,"Odessa, Texas, USA",Boxer,858,NA,NA,NA,NA,0.19,11391
http://boxrec.com/boxer/11396,Joey Archer,NA,NA,NA,1938-02-11,49,NA,NA,1956-11-08,middleweight,11396,5.833333333333333,178,16%,NA,NA,NA,73,185,"Bronx, New York, USA",Boxer,364,orthodox,NA,NA,NA,0.16,11396
http://boxrec.com/boxer/11402,Tom Bogs,NA,NA,"Copenhagen, Denmark",1944-11-21,87,NA,NA,1964-11-05,middleweight,11402,5.791666666666667,177,29%,NA,NA,NA,NA,NA,"Copenhagen, Denmark",Boxer,706,NA,NA,NA,NA,0.29,11402
http://boxrec.com/boxer/11406,Ernie Lopez,Indian Red,NA,NA,1945-09-23,62,2009-10-03,64,1963-06-24,welterweight,11406,5.666666666666667,173,40%,NA,NA,NA,NA,NA,"Los Angeles, California, USA",Boxer,456,NA,NA,NA,NA,0.4,11406
http://boxrec.com/boxer/11414,Tony Mundine,NA,NA,"Yulgibar, New South Wales, Australia",1951-06-10,96,NA,NA,1969-03-05,middleweight,11414,5.833333333333333,178,67%,NA,NA,NA,73.5,187,"Sydney, New South Wales, Australia",Boxer,576,orthodox,NA,NA,NA,0.67,11414
http://boxrec.com/boxer/11416,Bennie Briscoe,Bad Bennie,NA,"Augusta, Georgia, USA",1943-02-08,96,2010-12-28,67,1962-09-10,middleweight,11416,5.666666666666667,173,55%,NA,NA,NA,71,180,"Philadelphia, Pennsylvania, USA",Boxer,660,orthodox,NA,NA,NA,0.55,11416
http://boxrec.com/boxer/11417,Vito Antuofermo,NA,Vito Gabrielo Antuofermo,"Palo del Colle, Puglia, Italy",1953-02-09,59,NA,NA,1971-11-30,middleweight,11417,5.625,171,36%,NA,NA,NA,69,175,"Brooklyn, New York, USA",Boxer,432,orthodox,NA,NA,NA,0.36,11417
http://boxrec.com/boxer/11419,Jose Duran,NA,Jose Manuel Duran Perez,"Madrid, Comunidad de Madrid, Spain",1945-10-09,79,NA,NA,1968-11-30,super welterweight,11419,5.75,175,29%,NA,NA,NA,71,180,"Madrid, Comunidad de Madrid, Spain",Boxer,623,orthodox,NA,NA,NA,0.29,11419
http://boxrec.com/boxer/11423,Eckhard Dagge,NA,NA,"Berlin, Germany",1948-02-27,32,2006-04-04,58,1973-03-02,super welterweight,11423,5.958333333333333,182,50%,NA,NA,NA,NA,NA,"Hamburg, Germany",Boxer,234,orthodox,NA,NA,NA,0.5,11423
http://boxrec.com/boxer/114281,Sebastian Sylvester,Hurrikan,NA,"Greifswald, Mecklenburg-Vorpommern, Germany",1980-07-09,40,NA,NA,2002-05-26,middleweight,114281,5.625,172,40%,NA,NA,NA,NA,NA,"Greifswald, Mecklenburg-Vorpommern, Germany",Boxer,304,orthodox,NA,NA,NA,0.4,114281
http://boxrec.com/boxer/1143,Victor Callejas,Luvi,NA,NA,1960-12-11,31,NA,NA,1979-02-18,super bantamweight,1143,5.5,168,71%,NA,NA,NA,NA,NA,"Guaynabo, Puerto Rico",Boxer,137,NA,NA,NA,NA,0.71,1143
http://boxrec.com/boxer/11432,Raul Horacio Balbi,Pepe,NA,"Moreno, Buenos Aires, Argentina",1973-10-07,68,NA,NA,1993-11-19,lightweight,11432,5.583333333333333,170,56%,NA,NA,NA,67,170,"Caseros, Buenos Aires, Argentina",Boxer,393,orthodox,NA,NA,NA,0.56,11432
http://boxrec.com/boxer/11433,David Armstrong,Diamond D,NA,NA,1970-09-02,34,NA,NA,1994-11-23,lightweight,11433,NA,NA,35%,NA,NA,NA,NA,NA,"Cape Coral, Florida, USA",Boxer,199,NA,NA,040343,NA,0.35,11433
http://boxrec.com/boxer/1145,Vincent Boulware,NA,Vincent Edward Boulware,"Harrisburg, Pennsylvania, USA",1963-09-03,42,2016-07-29,52,1984-12-07,light heavyweight,1145,6.208333333333333,189,45%,NA,NA,NA,NA,NA,"Philadelphia, Pennsylvania, USA",Boxer,240,orthodox,NA,NA,NA,0.45,1145
http://boxrec.com/boxer/11459,Matt Donovan,NA,Matthew Donovan,Trinidad And Tobago,NA,45,NA,NA,1965-04-09,welterweight,11459,NA,NA,20%,NA,NA,NA,NA,NA,"New Jersey, USA",Boxer,327,orthodox,NA,NA,NA,0.2,11459
http://boxrec.com/boxer/1146,Rae-Ki Ahn,NA,NA,"Seoul, South Korea",1965-02-02,30,NA,NA,1981-05-06,flyweight,1146,NA,NA,43%,NA,NA,NA,NA,NA,"Seoul, South Korea",Boxer,174,orthodox,NA,NA,NA,0.43,1146
http://boxrec.com/boxer/11467,Alan Minter,Boom Boom,NA,NA,1951-08-17,49,NA,NA,1972-10-31,middleweight,11467,5.75,175,47%,NA,NA,NA,71,180,"Crawley, Sussex, United Kingdom",Boxer,354,southpaw,NA,NA,NA,0.47,11467
http://boxrec.com/boxer/11480,Hiroyuki Ebihara,NA,Hiroyuki Matsuda,"Fussa, Tokyo, Japan",1940-03-26,68,1991-04-20,51,1959-09-20,flyweight,11480,5.333333333333333,163,49%,NA,NA,NA,NA,NA,"Tokyo, Japan",Boxer,459,southpaw,NA,NA,NA,0.49,11480
http://boxrec.com/boxer/1149,Steve Larrimore,NA,NA,NA,1963-02-14,52,NA,NA,1984-09-01,super lightweight,1149,NA,NA,37%,NA,NA,NA,NA,NA,"Nassau, Bahamas",Boxer,313,NA,NA,018748,NA,0.37,1149
http://boxrec.com/boxer/11494,Pone Kingpetch,ManaSridokbuab,NA,"Hua Hin, Thailand",1935-02-12,35,1982-03-31,47,1954-05-01,flyweight,11494,5.541666666666667,169,26%,NA,NA,NA,NA,NA,"Hua Hin, Thailand",Boxer,294,orthodox,NA,NA,NA,0.26,11494
http://boxrec.com/boxer/11503,Katsutoshi Aoki,NA,NA,"Tokyo, Japan",1942-11-28,66,NA,NA,1960-06-06,bantamweight,11503,NA,NA,38%,NA,NA,NA,NA,NA,"Mitaka, Tokyo, Japan",Boxer,408,southpaw,NA,NA,NA,0.38,11503
http://boxrec.com/boxer/11505,Eder Jofre,Golden Bantam /O Galo Do Ouro,Éder Zumbano Jofre,"Sao Paulo, Sao Paulo, Brazil",1936-03-26,78,NA,NA,1957-03-29,bantamweight,11505,5.333333333333333,163,64%,NA,NA,NA,66,168,"Sao Paulo, Sao Paulo, Brazil",Boxer,552,orthodox,NA,NA,NA,0.64,11505
http://boxrec.com/boxer/11507,Alan Rudkin,NA,NA,"Corwen, Wales, United Kingdom",1941-11-28,50,2010-09-22,68,1962-05-15,bantamweight,11507,NA,NA,30%,NA,NA,NA,NA,NA,"Liverpool, Merseyside, United Kingdom",Boxer,436,orthodox,NA,NA,NA,0.3,11507
http://boxrec.com/boxer/11511,Bernardo Caraballo,NA,Bernardo Caraballo Rodríguez,"Bocachica, Colombia",1942-01-01,101,NA,NA,1960-11-15,bantamweight,11511,NA,NA,37%,NA,NA,NA,NA,NA,"Cartagena, Colombia",Boxer,733,NA,NA,NA,NA,0.37,11511
http://boxrec.com/boxer/11513,Lionel Rose,NA,Lionel Edmund Rose,"Warragul, Victoria, Australia",1948-06-21,53,2011-05-08,62,1964-09-09,bantamweight,11513,5.458333333333333,166,23%,NA,NA,NA,67.5,171,"Melbourne, Victoria, Australia",Boxer,483,orthodox,NA,NA,NA,0.23,11513
http://boxrec.com/boxer/11519,Johnny Famechon,NA,Jean-Pierre Famechon,"Paris, France",1945-03-28,67,NA,NA,1961-06-09,featherweight,11519,5.458333333333333,166,30%,NA,NA,NA,65,165,"Melbourne, Victoria, Australia",Boxer,624,orthodox,NA,NA,NA,0.3,11519
http://boxrec.com/boxer/11526,Billy Irwin,The Kid,NA,NA,1968-05-20,48,NA,NA,1993-02-11,lightweight,11526,5.5,168,63%,NA,NA,NA,67,170,"Niagara Falls, Ontario, Canada",Boxer,291,orthodox,NA,037397,NA,0.63,11526
http://boxrec.com/boxer/1155,Mauricio Aceves,NA,NA,"Mexico City, Distrito Federal, Mexico",1960-12-18,43,NA,NA,1979-07-14,lightweight,1155,NA,NA,47%,NA,NA,NA,NA,NA,"Mexico City, Distrito Federal, Mexico",Boxer,276,southpaw,NA,015546,NA,0.47,1155
http://boxrec.com/boxer/115605,Rolly Lunas,Rolly Matsushita,NA,"Tabaco City, Albay, Philippines",1983-10-15,44,NA,NA,2000-07-21,super bantamweight,115605,5.416666666666667,165,45%,NA,NA,NA,NA,NA,"San Diego, California, USA",Boxer,324,orthodox,NA,060324,NA,0.45,115605
http://boxrec.com/boxer/11567,Joe Medel,El Huitlacoche,José Medel Navarro,"Mexico City, Distrito Federal, Mexico",1938-03-19,108,2001-01-31,62,1955-03-19,bantamweight,11567,5.375,164,41%,NA,NA,NA,67.5,171,"Mexico City, Distrito Federal, Mexico",Boxer,828,orthodox,NA,NA,NA,0.41,11567
http://boxrec.com/boxer/11577,Johnny Jamito,Francisco Jamito,NA,NA,1939-08-01,62,NA,NA,1957-04-27,featherweight,11577,NA,NA,16%,NA,NA,NA,NA,NA,"Manila, Metro Manila, Philippines",Boxer,507,NA,NA,NA,NA,0.16,11577
http://boxrec.com/boxer/1159,Tony Pep,NA,NA,NA,1964-04-19,54,NA,NA,1982-06-17,super featherweight,1159,6.125,187,41%,NA,NA,NA,NA,NA,"New Westminster, British Columbia, Canada",Boxer,397,orthodox,NA,NA,NA,0.41,1159
http://boxrec.com/boxer/11591,Shig Fukuyama,Shigefumi Fukuyama,NA,"Kagoshima, Kagoshima, Japan",1950-01-28,47,NA,NA,1968-02-22,featherweight,11591,NA,NA,43%,NA,NA,NA,NA,NA,"Los Angeles, California, USA",Boxer,254,orthodox,NA,NA,NA,0.43,11591
http://boxrec.com/boxer/11593,Frankie Crawford,Irish,Frank Michael Crawford,"Los Angeles, California, USA",1945-07-09,62,1982-01-13,36,1965-07-08,featherweight,11593,NA,NA,29%,NA,NA,NA,NA,NA,"Los Angeles, California, USA",Boxer,480,NA,NA,NA,NA,0.29,11593
http://boxrec.com/boxer/11594,Vicente Saldivar,El Zurdo de Oro,NA,NA,1943-03-05,40,1985-07-18,42,1961-02-18,featherweight,11594,5.25,160,65%,NA,NA,NA,NA,NA,"Mexico City, Distrito Federal, Mexico",Boxer,291,southpaw,NA,NA,NA,0.65,11594
http://boxrec.com/boxer/116,Ernesto Marcel,Ñato (Flat Nose),NA,"Colon, Panama",1948-05-23,46,NA,NA,1966-04-17,featherweight,116,5.5,168,50%,NA,NA,NA,68,173,"Panama City, Panama",Boxer,314,orthodox,NA,NA,NA,0.5,116
http://boxrec.com/boxer/1160,Johnny Tapia,Mi Vida Loca,John Lee Tapia,"Albuquerque, New Mexico, USA",1967-02-13,66,2012-05-27,45,1988-03-28,super flyweight,1160,5.5,168,45%,NA,NA,NA,65,165,"Albuquerque, New Mexico, USA",Boxer,473,orthodox,NA,019018,NA,0.45,1160
http://boxrec.com/boxer/116364,Marco Antonio Rubio,El Veneno,NA,"Gomez Palacio, Durango, Mexico",1980-06-16,68,NA,NA,2000-05-17,middleweight,116364,5.833333333333333,178,75%,NA,NA,NA,70,178,"Torreon, Coahuila de Zaragoza, Mexico",Boxer,329,orthodox,NA,057457,NA,0.75,116364
http://boxrec.com/boxer/1165,Jean Marie Emebe,NA,NA,"Yaounde, Cameroon",1955-08-17,34,NA,NA,1976-07-03,light heavyweight,1165,6,183,68%,NA,NA,NA,NA,NA,France,Boxer,188,orthodox,NA,NA,NA,0.68,1165
http://boxrec.com/boxer/11677,Antonio Margarito,El Tornado de Tijuana,Antonio Margarito Montiel,"Torrance, California, USA",1978-03-18,49,NA,NA,1994-01-14,super welterweight,11677,5.916666666666667,180,55%,NA,NA,"23 / 1,8052 / 205",73,185,"Tijuana, Baja California, Mexico",Boxer,297,orthodox,NA,014079,NA,0.55,11677
http://boxrec.com/boxer/1168,Jerome Coffee,Kid,NA,"Nashville, Tennessee, USA",1958-03-16,49,NA,NA,1980-10-23,bantamweight,1168,5.541666666666667,169,39%,NA,NA,NA,66,168,"Nashville, Tennessee, USA",Boxer,347,orthodox,NA,NA,NA,0.39,1168
http://boxrec.com/boxer/1170,Domingo Sosa,NA,NA,NA,1963-10-16,33,NA,NA,1989-05-04,flyweight,1170,NA,NA,58%,NA,NA,NA,NA,NA,"Santo Domingo, Dominican Republic",Boxer,202,NA,NA,NA,NA,0.58,1170
http://boxrec.com/boxer/1172,Sam-Joong Lee,NA,NA,"Changnyeong, Gyeongsangnam-do, South Korea",1964-07-01,20,NA,NA,1984-11-04,light flyweight,1172,5.25,160,20%,NA,NA,NA,NA,NA,NA,Boxer,115,NA,NA,NA,NA,0.2,1172
http://boxrec.com/boxer/117338,Gusmyr Perdomo,Azucar Torpedo,NA,"La Guaira, Venezuela",1977-09-07,31,NA,NA,2002-06-05,light heavyweight,117338,6.166666666666667,188,52%,NA,NA,"83 / 1,0881 / 1",NA,NA,"Turmero, Venezuela",Boxer,158,southpaw,NA,064997,NA,0.52,117338
http://boxrec.com/boxer/1176,Louis Curtis,NA,NA,NA,1958-03-14,22,NA,NA,1983-08-11,bantamweight,1176,NA,NA,32%,NA,NA,NA,NA,NA,"Washington, District of Columbia, USA",Boxer,134,NA,NA,NA,NA,0.32,1176
http://boxrec.com/boxer/1185,Robert Hines,Bam Bam,NA,"Philadelphia, Pennsylvania, USA",1961-03-28,30,NA,NA,1981-03-08,super welterweight,1185,5.916666666666667,180,57%,NA,NA,NA,NA,NA,"Philadelphia, Pennsylvania, USA",Boxer,164,southpaw,NA,NA,NA,0.57,1185
http://boxrec.com/boxer/1188,Jeff Mayweather,Jazzy,NA,"Grand Rapids, Michigan, USA",1964-07-04,47,NA,NA,1988-04-23,lightweight,1188,NA,NA,21%,NA,NA,NA,NA,NA,"Las Vegas, Nevada, USA",Boxer,338,orthodox,NA,018896,NA,0.21,1188
http://boxrec.com/boxer/118986,Antonio Davis,T-Rex,Antonio Larell Davis,"Chester, South Carolina, USA",1972-07-31,37,NA,NA,2002-06-28,super featherweight,118986,5.583333333333333,170,35%,NA,NA,NA,NA,NA,"Atlanta, Georgia, USA",Boxer,185,orthodox,NA,064979,NA,0.35,118986
http://boxrec.com/boxer/119,George Chuvalo,NA,NA,"Toronto, Ontario, Canada",1937-09-12,93,NA,NA,1956-04-23,heavyweight,119,6,183,69%,NA,NA,NA,NA,NA,"Toronto, Ontario, Canada",Boxer,501,orthodox,NA,NA,NA,0.69,119
http://boxrec.com/boxer/1191,Kenji Yokozawa,NA,NA,"Niigata, Japan",1963-01-20,20,NA,NA,1983-05-27,light flyweight,1191,NA,NA,15%,NA,NA,NA,NA,NA,"Tokyo, Japan",Boxer,105,southpaw,NA,NA,NA,0.15,1191
http://boxrec.com/boxer/119141,Eriberto Gejon,Yukka / Nice Guy,Eriberto Saducas Gejon Jr.,"Mandaue City, Cebu, Philippines",1979-08-22,31,NA,NA,1999-12-04,flyweight,119141,5.458333333333333,166,45%,NA,NA,NA,70,178,"Mandaue City, Cebu, Philippines",Boxer,172,orthodox,NA,NA,NA,0.45,119141
http://boxrec.com/boxer/1198,Alejandro Gonzalez,La Cobrita,Alejandro Martín González,"Guadalajara, Jalisco, Mexico",1973-08-11,55,NA,NA,1988-04-28,featherweight,1198,5.666666666666667,173,60%,NA,NA,NA,68,173,"Los Angeles, California, USA",Boxer,342,orthodox,NA,024701,NA,0.6,1198
http://boxrec.com/boxer/11989,Arturo Pineda,Tury The Fury,NA,"Mexico City, Distrito Federal, Mexico",1952-06-16,43,2001-04-23,48,1971-03-04,lightweight,11989,NA,NA,56%,NA,NA,NA,NA,NA,"Los Angeles, California, USA",Boxer,243,orthodox,NA,NA,NA,0.56,11989
http://boxrec.com/boxer/1200,James Pritchard,NA,NA,"Louisville, Kentucky, USA",1961-04-27,50,NA,NA,1985-09-21,heavyweight,1200,6,183,50%,NA,NA,NA,74,188,"Louisville, Kentucky, USA",Boxer,237,orthodox,NA,NA,NA,0.5,1200
http://boxrec.com/boxer/12001,Chucho Castillo,NA,Jesus Castillo Aguillera,"Nuevo Valle de Moreno, Guanajuato, Mexico",1944-06-17,66,2013-01-15,68,1962-04-25,bantamweight,12001,5.333333333333333,163,35%,NA,NA,NA,NA,NA,"Mexico City, Distrito Federal, Mexico",Boxer,527,orthodox,NA,NA,NA,0.35,12001
http://boxrec.com/boxer/12002,Raul Cruz,NA,NA,"Michoacán de Ocampo, Mexico",1947-04-10,43,NA,NA,1965-07-31,featherweight,12002,NA,NA,35%,NA,NA,NA,NA,NA,"Michoacán de Ocampo, Mexico",Boxer,295,orthodox,NA,NA,NA,0.35,12002
http://boxrec.com/boxer/12004,Sean O'Grady,Bubblegum Kid,NA,NA,1959-02-10,86,NA,NA,1975-01-21,lightweight,12004,5.833333333333333,178,81%,NA,NA,NA,70,178,"Oklahoma City, Oklahoma, USA",Boxer,330,orthodox,NA,NA,NA,0.81,12004
http://boxrec.com/boxer/12005,David Kotey,David Poison,NA,"Accra, Ghana",1950-12-07,52,NA,NA,1966-02-05,featherweight,12005,5.625,171,46%,NA,NA,NA,NA,NA,"Accra, Ghana",Boxer,397,NA,NA,NA,NA,0.46,12005
http://boxrec.com/boxer/12007,Jose de Paula,NA,Jose Francisco de Paula,"Murici, Alagoas, Brazil",1943-05-05,40,NA,NA,1969-05-22,featherweight,12007,NA,NA,15%,NA,NA,NA,NA,NA,"Sao Paulo, Sao Paulo, Brazil",Boxer,293,orthodox,NA,NA,NA,0.15,12007
http://boxrec.com/boxer/12008,Juan Domingo Malvarez,Mingo,NA,"Trelew, Chubut, Argentina",1952-10-07,94,NA,NA,1971-01-08,featherweight,12008,NA,NA,44%,NA,NA,NA,NA,NA,"Trelew, Chubut, Argentina",Boxer,679,orthodox,NA,NA,NA,0.44,12008
http://boxrec.com/boxer/12009,Roberto Castanon,NA,Roberto Castanon Gonzalez,"Leon, Castilla y León, Spain",1953-02-03,66,NA,NA,1975-11-29,featherweight,12009,5.416666666666667,165,45%,NA,NA,NA,NA,NA,"Leon, Castilla y León, Spain",Boxer,452,orthodox,NA,NA,NA,0.45,12009
http://boxrec.com/boxer/12010,Jose Caba,Papalán,José Dolores Caba Ferreira,"La Vega, Dominican Republic",1957-07-05,35,2012-06-08,54,1978-02-09,featherweight,12010,NA,NA,57%,NA,NA,NA,NA,NA,"La Vega, Dominican Republic",Boxer,190,orthodox,NA,NA,NA,0.57,12010
http://boxrec.com/boxer/120461,Fred Jackson,The Pebble,NA,"Little Rock, Arkansas, USA",1960-03-12,38,NA,NA,1978-05-23,bantamweight,120461,5.25,160,45%,NA,NA,NA,NA,NA,"Houston, Texas, USA",Boxer,224,NA,NA,NA,NA,0.45,120461
http://boxrec.com/boxer/1208,Gregorio Vargas,Goyo,NA,"Cuautepec de Hinojosa, Hidalgo, Mexico",1970-10-27,55,NA,NA,1988-05-07,featherweight,1208,5.458333333333333,167,56%,NA,NA,NA,67.5,171,"Mexico City, Distrito Federal, Mexico",Boxer,381,orthodox,NA,019946,NA,0.56,1208
http://boxrec.com/boxer/1210,Oscar Bejines,Bejinez/Negro,NA,NA,1963-07-05,44,NA,NA,1978-12-15,super featherweight,1210,NA,NA,59%,NA,NA,NA,NA,NA,"Guadalajara, Jalisco, Mexico",Boxer,259,NA,NA,NA,NA,0.59,1210
http://boxrec.com/boxer/121227,Liborio Solis,NA,Liborio Solis Marturet,"Maracay, Venezuela",1982-03-21,31,NA,NA,2000-12-15,bantamweight,121227,5.333333333333333,163,35%,NA,NA,7 / 9811 / 30,69.5,177,"Maracay, Venezuela",Boxer,207,orthodox,NA,NA,enrolled,0.35,121227
http://boxrec.com/boxer/1213,Khaokor Galaxy,NiroteSankam,NA,"Petchaboon, Thailand",1959-05-15,26,NA,NA,1985-10-09,bantamweight,1213,5.333333333333333,163,69%,NA,NA,NA,NA,NA,"Petchaboon, Thailand",Boxer,132,southpaw,NA,NA,NA,0.69,1213
http://boxrec.com/boxer/12158,Joel Luna Zarate,NA,NA,NA,1965-11-12,40,NA,NA,1988-09-03,super flyweight,12158,5.375,164,68%,NA,NA,NA,NA,NA,"Mexico City, Distrito Federal, Mexico",Boxer,209,orthodox,NA,NA,NA,0.68,12158
http://boxrec.com/boxer/121691,Jesus Gallardo,Bebe,NA,Mexico,1964-02-16,28,1996-04-09,32,1984-03-01,middleweight,121691,NA,NA,82%,NA,NA,NA,NA,NA,"Tijuana, Baja California, Mexico",Boxer,85,NA,NA,NA,NA,0.82,121691
http://boxrec.com/boxer/121754,Vyacheslav Senchenko,NA,NA,"Kremenchug, Ukraine",1977-04-12,39,NA,NA,2002-06-15,welterweight,121754,5.833333333333333,178,64%,NA,NA,NA,70,178,"Kremenchug, Ukraine",Boxer,236,orthodox,NA,NA,NA,0.64,121754
http://boxrec.com/boxer/12183,Julio Valdez,El Diablito,NA,NA,1952-02-15,33,NA,NA,1972-07-16,lightweight,12183,5.583333333333333,170,12%,NA,NA,NA,67,170,Dominican Republic,Boxer,273,orthodox,NA,NA,NA,0.12,12183
http://boxrec.com/boxer/12184,Arturo Frias,Arturo,NA,"Montebello, California, USA",1956-10-27,33,NA,NA,1975-02-07,lightweight,12184,5.583333333333333,170,24%,NA,NA,NA,NA,NA,"San Diego, California, USA",Boxer,198,orthodox,NA,NA,NA,0.24,12184
http://boxrec.com/boxer/12185,Ernesto Espana,NA,Ernesto España,"La Flor, Venezuela",1954-11-07,44,NA,NA,1975-03-17,lightweight,12185,5.916666666666667,180,66%,NA,NA,NA,72,183,"La Flor, Venezuela",Boxer,216,NA,NA,NA,NA,0.66,12185
