division,boxer2id,date,othertext,fightid,boxer1id,decision,place,boxer1,boxer2,WinLoss
super welterweight,http://boxrec.com/boxer/562383,2015-12-05,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBA?division=Light%20Middleweight"" border=""0"" class=""dLink"">interim WBA World super welterweight title</a><br></td>",http://boxrec.com/show/721944,http://boxrec.com/boxer/518703,UD,"Inselparkhalle, Wilhelmsburg, Hamburg",Jack Culcay,Dennis Hogan,W
super welterweight,http://boxrec.com/boxer/176707,2015-11-25,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBA?division=Light%20Middleweight"" border=""0"" class=""dLink"">WBA World super welterweight title</a><br><a href=""http://boxrec.com/title/IBO?division=Light%20Middleweight"" border=""0"" class=""dLink"">International Boxing Organization World super welterweight title</a><br></td>",http://boxrec.com/show/719509,http://boxrec.com/boxer/457231,TKO,"Hialeah Park Race Track, Hialeah, Florida",Erislandy Lara,Jan Zaveck,W
lightweight,http://boxrec.com/boxer/371746,2015-11-21,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBA?division=Lightweight"" border=""0"" class=""dLink"">WBA World lightweight title</a><br><span style=""font-size:10px;"">Perez down from a left hook to the body.</span></td>",http://boxrec.com/show/719520,http://boxrec.com/boxer/484828,KO,"Manchester Arena (formerly M.E.N Arena), Manchester, Lancashire",Darleys Perez,Anthony Crolla,L 
welterweight,http://boxrec.com/boxer/251420,2015-11-07,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBA?division=Welterweight"" border=""0"" class=""dLink"">interim WBA World welterweight title</a><br><span style=""font-size:10px;"">Charlie Navarro had 1 point deducted in round 5.</span></td>",http://boxrec.com/show/719920,http://boxrec.com/boxer/499476,TKO,"Salle des Étoiles, Monte Carlo",David Avanesyan,Charlie Navarro,W
bantamweight,http://boxrec.com/boxer/444007,2015-11-07,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBA?division=Bantamweight"" border=""0"" class=""dLink"">interim WBA World bantamweight title</a><br></td>",http://boxrec.com/show/719920,http://boxrec.com/boxer/512058,SD,"Salle des Étoiles, Monte Carlo",Yonfrez Parejo,Zhanat Zhakiyanov,L 
cruiserweight,http://boxrec.com/boxer/465616,2015-11-04,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBA?division=Cruiserweight"" border=""0"" class=""dLink"">WBA World cruiserweight title</a><br><span style=""font-size:10px;"">Kayode KD 2:10 7th round, 0:14,0:38, 1:22 8th round, RSC</span></td>",http://boxrec.com/show/718330,http://boxrec.com/boxer/34020,TKO,"Tatneft Arena, Kazan",Denis Lebedev,Lateef Kayode,W
middleweight,http://boxrec.com/boxer/30943,2015-10-24,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBA?division=Middleweight"" border=""0"" class=""dLink"">interim WBA World middleweight title</a><br><span style=""font-size:10px;"">Jeter down in the 1st round.</span></td>",http://boxrec.com/show/718418,http://boxrec.com/boxer/588468,TKO,"Sheffield Arena, Sheffield, Yorkshire",Chris Eubank Jr,Tony Jeter,W
heavyweight,http://boxrec.com/boxer/531657,2015-10-17,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBA?division=Heavyweight"" border=""0"" class=""dLink"">interim WBA World heavyweight title</a><br><span style=""font-size:10px;"">Vidondo down once in rounds two and three</span></td>",http://boxrec.com/show/717853,http://boxrec.com/boxer/528949,KO,"Madison Square Garden, New York, New York",Luis Ortiz,Matias Ariel Vidondo,W
super middleweight,http://boxrec.com/boxer/430766,2015-10-17,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/GBU?division=Super%20Middleweight"" border=""0"" class=""dLink"">Global Boxing Union World super middleweight title</a><br><a href=""http://boxrec.com/title/WBA?division=Super%20Middleweight"" border=""0"" class=""dLink"">interim WBA World super middleweight title</a><br><span style=""font-size:10px;"">De Carolis knocks down Feigenbutz in first round.</span></td>",http://boxrec.com/show/720484,http://boxrec.com/boxer/592378,UD,"DM-Arena, Karlsruhe, Baden-Württemberg",Vincent Feigenbutz,Giovanni De Carolis,W
super flyweight,http://boxrec.com/boxer/228103,2015-10-16,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBA?division=Super%20Flyweight"" border=""0"" class=""dLink"">WBA World super flyweight title</a><br><span style=""font-size:10px;"">Kameda down in round two and lost two points for low blows in round three<br>Kono lost one point for pushing his opponent down</span></td>",http://boxrec.com/show/719148,http://boxrec.com/boxer/171513,UD,"UIC Pavilion, Chicago, Illinois",Kohei Kono,Koki Kameda,W
middleweight,http://boxrec.com/boxer/214262,2015-10-10,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBA?division=Middleweight"" border=""0"" class=""dLink"">interim WBA World middleweight title</a><br></td>",http://boxrec.com/show/718812,http://boxrec.com/boxer/546386,UD,"El Poliedro, Caracas",Alfonso Blanco,Siarhei Khamitski,W
super lightweight,http://boxrec.com/boxer/387379,2015-10-03,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBA?division=Light%20Welterweight"" border=""0"" class=""dLink"">vacant WBA World super lightweight title</a><br></td>",http://boxrec.com/show/718825,http://boxrec.com/boxer/455859,TKO,"U.S. Bank Arena, Cincinnati, Ohio",Adrien Broner,Khabib Allakhverdiev,W
super featherweight,http://boxrec.com/boxer/386397,2015-09-29,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBA?division=Super%20Featherweight"" border=""0"" class=""dLink"">WBA World super featherweight title</a><br><span style=""font-size:10px;"">Velasquez down in rd. 2</span></td>",http://boxrec.com/show/718369,http://boxrec.com/boxer/494223,TKO,"Palms Casino and Resort, Pearl Theater, Las Vegas, Nevada",Javier Fortuna,Carlos Ivan Velasquez,W
flyweight,http://boxrec.com/boxer/349820,2015-09-27,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBA?division=Flyweight"" border=""0"" class=""dLink"">WBA World flyweight title</a><br></td>",http://boxrec.com/show/718419,http://boxrec.com/boxer/483786,UD,"EDION Arena Osaka, Osaka, Osaka",Kazuto Ioka,Roberto Domingo Sosa,W
super middleweight,http://boxrec.com/boxer/587892,2015-09-26,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBA?division=Super%20Middleweight"" border=""0"" class=""dLink"">WBA World super middleweight title</a><br><span style=""font-size:10px;"">Buglioni had two points deducted for punching and sending Chudinov to the canvas after the bell to end the 6th round had sounded.</span></td>",http://boxrec.com/show/717822,http://boxrec.com/boxer/500607,UD,"Wembley Arena, Wembley, London",Fedor Chudinov,Frank Buglioni,W
super bantamweight,http://boxrec.com/boxer/547364,2015-09-22,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBA?division=Super%20Bantamweight"" border=""0"" class=""dLink"">interim WBA World super bantamweight title</a><br></td>",http://boxrec.com/show/718890,http://boxrec.com/boxer/472418,TKO,"Sands Bethlehem Event Center, Bethlehem, Pennsylvania",Moises Flores,Luis Emanuel Cusolito,W
super flyweight,http://boxrec.com/boxer/352728,2015-09-19,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBA?division=Super%20Flyweight"" border=""0"" class=""dLink"">interim WBA World super flyweight title</a><br><span style=""font-size:10px;"">Sanchez was knocked down in the 1st and 10th round</span></td>",http://boxrec.com/show/718703,http://boxrec.com/boxer/372455,RTD,"Centro de Usos Multiples, Hermosillo, Sonora",David Sanchez,Luis Concepcion,L 
minimumweight,http://boxrec.com/boxer/431648,2015-09-19,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBA?division=Minimumweight"" border=""0"" class=""dLink"">WBA World minimumweight title</a><br><a href=""http://boxrec.com/title/IBO?division=Minimumweight"" border=""0"" class=""dLink"">International Boxing Organization World minimumweight title</a><br></td>",http://boxrec.com/show/716489,http://boxrec.com/boxer/397849,UD,"Emperors Palace, Kempton Park, Gauteng",Hekkie Budler,Simphiwe Khonco,W
bantamweight,http://boxrec.com/boxer/472942,2015-09-06,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBA?division=Bantamweight"" border=""0"" class=""dLink"">WBA World bantamweight title</a><br><span style=""font-size:10px;"">Kameda down in the 12th round</span></td>",http://boxrec.com/show/717921,http://boxrec.com/boxer/331048,UD,"American Bank Center, Corpus Christi, Texas",Jamie McDonnell,Tomoki Kameda,W
light heavyweight,http://boxrec.com/boxer/148495,2015-09-05,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBA?division=Light%20Heavyweight"" border=""0"" class=""dLink"">WBA World light heavyweight title</a><br></td>",http://boxrec.com/show/716648,http://boxrec.com/boxer/9051,RTD,"Energie Verbund-Arena, Dresden, Sachsen",Juergen Braehmer,Konni Konrad,W
light heavyweight,http://boxrec.com/boxer/628427,2015-08-23,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBA?division=Light%20Heavyweight"" border=""0"" class=""dLink"">interim WBA World light heavyweight title</a><br></td>",http://boxrec.com/show/717654,http://boxrec.com/boxer/214255,SD,"Rixos Mriya Resort Hotel, Yalta, Crimea",Stanislav Kashtanov,Felix Valera,L 
middleweight,http://boxrec.com/boxer/36966,2015-08-01,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBA?division=Middleweight"" border=""0"" class=""dLink"">WBA World middleweight title</a><br><span style=""font-size:10px;"">Both fighters down in round one. Mora down in round two and injured his right ankle.</span></td>",http://boxrec.com/show/716093,http://boxrec.com/boxer/432984,TKO,"Barclays Center, Brooklyn, New York",Daniel Jacobs,Sergio Mora,W
featherweight,http://boxrec.com/boxer/584416,2015-08-01,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBA?division=Featherweight"" border=""0"" class=""dLink"">interim WBA World featherweight title</a><br></td>",http://boxrec.com/show/717035,http://boxrec.com/boxer/441161,UD,"Coliseo Cerrado Mauro Mina, Chincha",Carlos Zambrano,Jose Sanmartin,W
flyweight,http://boxrec.com/boxer/561539,2015-07-29,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBA?division=Flyweight"" border=""0"" class=""dLink"">interim WBA World flyweight title</a><br></td>",http://boxrec.com/show/717980,http://boxrec.com/boxer/649293,MD,Loei,Yutthana Kaensa,Gregorio Lebron,W
cruiserweight,http://boxrec.com/boxer/188315,2015-07-25,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBA?division=Cruiserweight"" border=""0"" class=""dLink"">interim WBA World cruiserweight title</a><br></td>",http://boxrec.com/show/716640,http://boxrec.com/boxer/427368,UD,"Palms Casino and Resort, Pearl Theater, Las Vegas, Nevada",Beibut Shumenov,BJ Flores,W
super bantamweight,http://boxrec.com/boxer/258662,2015-07-18,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBA?division=Super%20Bantamweight"" border=""0"" class=""dLink"">WBA World super bantamweight title</a><br><span style=""font-size:10px;"">Martinez down twice in the 2nd round.</span></td>",http://boxrec.com/show/714704,http://boxrec.com/boxer/391424,TKO,"Manchester Arena (formerly M.E.N Arena), Manchester, Lancashire",Scott Quigg,Kiko Martinez,W
lightweight,http://boxrec.com/boxer/371746,2015-07-18,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBA?division=Lightweight"" border=""0"" class=""dLink"">WBA World lightweight title</a><br><span style=""font-size:10px;"">Scores were initially mistakenly announced as being 114-113, 113-113 and 111-116<br>Perez had two points deducted for persistent low blows, one in the 11th round and one in the last.</span></td>",http://boxrec.com/show/714704,http://boxrec.com/boxer/484828,MD,"Manchester Arena (formerly M.E.N Arena), Manchester, Lancashire",Darleys Perez,Anthony Crolla,D
super middleweight,http://boxrec.com/boxer/339733,2015-07-18,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBA?division=Super%20Middleweight"" border=""0"" class=""dLink"">interim WBA World super middleweight title</a><br><a href=""http://boxrec.com/title/GBU?division=Super%20Middleweight"" border=""0"" class=""dLink"">vacant Global Boxing Union World super middleweight title</a><br></td>",http://boxrec.com/show/713195,http://boxrec.com/boxer/592378,TKO,"Gerry Weber Stadium, Halle, Nordrhein-Westfalen",Vincent Feigenbutz,Mauricio Reynoso,W
welterweight,http://boxrec.com/boxer/20231,2015-07-11,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBA?division=Welterweight"" border=""0"" class=""dLink"">WBA World welterweight title</a><br></td>",http://boxrec.com/show/715090,http://boxrec.com/boxer/426053,RTD,"USF Sundome, Tampa, Florida",Keith Thurman,Luis Collazo,W
heavyweight,http://boxrec.com/boxer/321041,2015-07-11,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBA?division=Heavyweight"" border=""0"" class=""dLink"">WBA World heavyweight title</a><br></td>",http://boxrec.com/show/714515,http://boxrec.com/boxer/24358,KO,"GETEC Arena, Magdeburg, Sachsen-Anhalt",Ruslan Chagaev,Francesco Pianeta,W
minimumweight,http://boxrec.com/boxer/612000,2015-07-02,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBA?division=Minimumweight"" border=""0"" class=""dLink"">interim WBA World minimumweight title</a><br></td>",http://boxrec.com/show/716556,http://boxrec.com/boxer/617144,TKO,"City Hall Ground, Nakhon Ratchasima",Thammanoon Niyomtrong,Alexis Diaz,W
super featherweight,http://boxrec.com/boxer/425465,2015-06-20,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBA?division=Super%20Featherweight"" border=""0"" class=""dLink"">interim WBA World super featherweight title</a><br></td>",http://boxrec.com/show/715612,http://boxrec.com/boxer/613052,TKO,"Palenque de Gallos, Comitan, Chiapas",Emanuel Lopez,Rolando Giono,W
super welterweight,http://boxrec.com/boxer/59557,2015-06-12,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBA?division=Light%20Middleweight"" border=""0"" class=""dLink"">WBA World super welterweight title</a><br><a href=""http://boxrec.com/title/IBO?division=Light%20Middleweight"" border=""0"" class=""dLink"">vacant International Boxing Organization World super welterweight title</a><br><span style=""font-size:10px;"">Rodriguez down in round 6</span></td>",http://boxrec.com/show/712005,http://boxrec.com/boxer/457231,UD,"UIC Pavilion, Chicago, Illinois",Erislandy Lara,Delvin Rodriguez,W
featherweight,http://boxrec.com/boxer/42089,2015-06-06,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBA?division=Featherweight"" border=""0"" class=""dLink"">WBA World featherweight title</a><br><span style=""font-size:10px;"">Darchinyan down in rd 8.</span></td>",http://boxrec.com/show/714385,http://boxrec.com/boxer/457150,TKO,"StubHub Center, Carson, California",Jesus Andres Cuellar,Vic Darchinyan,W
super featherweight,http://boxrec.com/boxer/494223,2015-05-29,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBA?division=Super%20Featherweight"" border=""0"" class=""dLink"">vacant WBA World super featherweight title</a><br></td>",http://boxrec.com/show/713295,http://boxrec.com/boxer/330446,UD,"Barclays Center, Brooklyn, New York",Bryan Vasquez,Javier Fortuna,L 
super lightweight,http://boxrec.com/boxer/304213,2015-05-15,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBA?division=Light%20Welterweight"" border=""0"" class=""dLink"">interim WBA World super lightweight title</a><br><span style=""font-size:10px;"">Paez down in round 3</span></td>",http://boxrec.com/show/711366,http://boxrec.com/boxer/525227,TKO,"US Airway Centre, Phoenix, Arizona",Jose Benavidez,Jorge Paez Jr,W
