boxerid,attributevalue,boxername,attributetype
http://boxrec.com/boxer/505927,"Kopeysk, Russia",Sergey Kovalev,birth place
http://boxrec.com/boxer/93555,Boxer,Roman Martinez,role
http://boxrec.com/boxer/93555,"9 / 1,4451 / 34",Roman Martinez,ranking
http://boxrec.com/boxer/93555,35,Roman Martinez,bouts
http://boxrec.com/boxer/93555,243,Roman Martinez,rounds
http://boxrec.com/boxer/93555,49%,Roman Martinez,KOs
http://boxrec.com/boxer/93555,93555,Roman Martinez,global ID
http://boxrec.com/boxer/93555,060904,Roman Martinez,US ID
http://boxrec.com/boxer/93555,WBO World Super Featherweight,Roman Martinez,titles held
http://boxrec.com/boxer/93555,Rocky,Roman Martinez,alias
http://boxrec.com/boxer/93555,1983-01-31 / age 34,Roman Martinez,born
http://boxrec.com/boxer/93555,2001-12-22,Roman Martinez,debut
http://boxrec.com/boxer/93555,super featherweight,Roman Martinez,division
http://boxrec.com/boxer/93555,orthodox,Roman Martinez,stance
http://boxrec.com/boxer/93555,5′ 8″   /   173cm,Roman Martinez,height
http://boxrec.com/boxer/93555,67″   /   170cm,Roman Martinez,reach
http://boxrec.com/boxer/93555,"Vega Baja, Puerto Rico",Roman Martinez,residence
http://boxrec.com/boxer/93555,"Vega Baja, Puerto Rico",Roman Martinez,birth place
http://boxrec.com/boxer/215599,Boxer,Donnie Nietes,role
http://boxrec.com/boxer/215599,1 / 7421 / 111,Donnie Nietes,ranking
http://boxrec.com/boxer/215599,enrolled,Donnie Nietes,VADA CBP
http://boxrec.com/boxer/215599,45,Donnie Nietes,bouts
http://boxrec.com/boxer/215599,327,Donnie Nietes,rounds
http://boxrec.com/boxer/215599,49%,Donnie Nietes,KOs
http://boxrec.com/boxer/215599,215599,Donnie Nietes,global ID
http://boxrec.com/boxer/215599,070239,Donnie Nietes,US ID
http://boxrec.com/boxer/215599,WBO World Light Flyweight,Donnie Nietes,titles held
http://boxrec.com/boxer/215599,Donnie Liboon Nietes,Donnie Nietes,birth name
http://boxrec.com/boxer/215599,Ahas,Donnie Nietes,alias
http://boxrec.com/boxer/215599,1982-05-13 / age 35,Donnie Nietes,born
http://boxrec.com/boxer/215599,2003-04-25,Donnie Nietes,debut
http://boxrec.com/boxer/215599,flyweight,Donnie Nietes,division
http://boxrec.com/boxer/215599,orthodox,Donnie Nietes,stance
http://boxrec.com/boxer/215599,5′ 3″   /   160cm,Donnie Nietes,height
http://boxrec.com/boxer/215599,65½″   /   166cm,Donnie Nietes,reach
http://boxrec.com/boxer/215599,"Bacolod City, Negros Occidental, Philippines",Donnie Nietes,residence
http://boxrec.com/boxer/215599,"Murcia, Negros Occidental, Philippines",Donnie Nietes,birth place
http://boxrec.com/boxer/48243,Boxer,Nonito Donaire,role
http://boxrec.com/boxer/48243,"5 / 1,2472 / 73",Nonito Donaire,ranking
http://boxrec.com/boxer/48243,41,Nonito Donaire,bouts
http://boxrec.com/boxer/48243,245,Nonito Donaire,rounds
http://boxrec.com/boxer/48243,59%,Nonito Donaire,KOs
http://boxrec.com/boxer/48243,48243,Nonito Donaire,global ID
http://boxrec.com/boxer/48243,059446,Nonito Donaire,US ID
http://boxrec.com/boxer/48243,The Filipino Flash,Nonito Donaire,alias
http://boxrec.com/boxer/48243,1982-11-16 / age 34,Nonito Donaire,born
http://boxrec.com/boxer/48243,2001-02-22,Nonito Donaire,debut
http://boxrec.com/boxer/48243,super bantamweight,Nonito Donaire,division
http://boxrec.com/boxer/48243,orthodox,Nonito Donaire,stance
http://boxrec.com/boxer/48243,5′ 5½″   /   166cm,Nonito Donaire,height
http://boxrec.com/boxer/48243,68″   /   173cm,Nonito Donaire,reach
http://boxrec.com/boxer/48243,"San Leandro, California, USA",Nonito Donaire,residence
http://boxrec.com/boxer/48243,"Talibon, Bohol, Philippines",Nonito Donaire,birth place
http://boxrec.com/boxer/509666,Boxer,Gilberto Ramirez,role
http://boxrec.com/boxer/509666,"1 / 1,3531 / 111",Gilberto Ramirez,ranking
http://boxrec.com/boxer/509666,35,Gilberto Ramirez,bouts
http://boxrec.com/boxer/509666,181,Gilberto Ramirez,rounds
http://boxrec.com/boxer/509666,69%,Gilberto Ramirez,KOs
http://boxrec.com/boxer/509666,509666,Gilberto Ramirez,global ID
http://boxrec.com/boxer/509666,042924,Gilberto Ramirez,US ID
http://boxrec.com/boxer/509666,Gilberto Ramirez Sanchez,Gilberto Ramirez,birth name
http://boxrec.com/boxer/509666,Zurdo,Gilberto Ramirez,alias
http://boxrec.com/boxer/509666,1991-06-19 / age 25,Gilberto Ramirez,born
http://boxrec.com/boxer/509666,2009-08-21,Gilberto Ramirez,debut
http://boxrec.com/boxer/509666,super middleweight,Gilberto Ramirez,division
http://boxrec.com/boxer/509666,southpaw,Gilberto Ramirez,stance
http://boxrec.com/boxer/509666,6′ 2½″   /   189cm,Gilberto Ramirez,height
http://boxrec.com/boxer/509666,75″   /   191cm,Gilberto Ramirez,reach
http://boxrec.com/boxer/509666,"Mazatlan, Sinaloa, Mexico",Gilberto Ramirez,residence
http://boxrec.com/boxer/509666,"Mazatlan, Sinaloa, Mexico",Gilberto Ramirez,birth place
http://boxrec.com/boxer/344849,Boxer,Andy Lee,role
http://boxrec.com/boxer/344849,"5 / 1,5301 / 6",Andy Lee,ranking
http://boxrec.com/boxer/344849,enrolled,Andy Lee,VADA CBP
http://boxrec.com/boxer/344849,39,Andy Lee,bouts
http://boxrec.com/boxer/344849,227,Andy Lee,rounds
http://boxrec.com/boxer/344849,62%,Andy Lee,KOs
http://boxrec.com/boxer/344849,344849,Andy Lee,global ID
http://boxrec.com/boxer/344849,065796,Andy Lee,US ID
http://boxrec.com/boxer/344849,WBO World Middleweight,Andy Lee,titles held
http://boxrec.com/boxer/344849,'Irish',Andy Lee,alias
http://boxrec.com/boxer/344849,1984-06-11 / age 32,Andy Lee,born
http://boxrec.com/boxer/344849,2006-03-10,Andy Lee,debut
http://boxrec.com/boxer/344849,middleweight,Andy Lee,division
http://boxrec.com/boxer/344849,southpaw,Andy Lee,stance
http://boxrec.com/boxer/344849,6′ 2″   /   188cm,Andy Lee,height
http://boxrec.com/boxer/344849,75″   /   191cm,Andy Lee,reach
http://boxrec.com/boxer/344849,"London, United Kingdom",Andy Lee,residence
http://boxrec.com/boxer/344849,"Bow, London, United Kingdom",Andy Lee,birth place
http://boxrec.com/boxer/7035,Boxer,Wladimir Klitschko,role
http://boxrec.com/boxer/7035,"2 / 1,2931 / 11",Wladimir Klitschko,ranking
http://boxrec.com/boxer/7035,69,Wladimir Klitschko,bouts
http://boxrec.com/boxer/7035,369,Wladimir Klitschko,rounds
http://boxrec.com/boxer/7035,77%,Wladimir Klitschko,KOs
http://boxrec.com/boxer/7035,7035,Wladimir Klitschko,global ID
http://boxrec.com/boxer/7035,046089,Wladimir Klitschko,US ID
http://boxrec.com/boxer/7035,International Boxing Organization World HeavyweightWBA Super World HeavyweightIBF World HeavyweightWBO World Heavyweight,Wladimir Klitschko,titles held
http://boxrec.com/boxer/7035,Volodymyr Volodymyrovych Klychko,Wladimir Klitschko,birth name
http://boxrec.com/boxer/7035,Dr Steelhammer,Wladimir Klitschko,alias
http://boxrec.com/boxer/7035,1976-03-25 / age 41,Wladimir Klitschko,born
http://boxrec.com/boxer/7035,1996-11-16,Wladimir Klitschko,debut
http://boxrec.com/boxer/7035,heavyweight,Wladimir Klitschko,division
http://boxrec.com/boxer/7035,orthodox,Wladimir Klitschko,stance
http://boxrec.com/boxer/7035,6′ 6″   /   198cm,Wladimir Klitschko,height
http://boxrec.com/boxer/7035,81″   /   206cm,Wladimir Klitschko,reach
http://boxrec.com/boxer/7035,"Kiev, Ukraine",Wladimir Klitschko,residence
http://boxrec.com/boxer/7035,"Zhangiztobe, Kazakhstan",Wladimir Klitschko,birth place
http://boxrec.com/boxer/208432,Boxer,Arthur Abraham,role
http://boxrec.com/boxer/208432,"4 / 1,3531 / 66",Arthur Abraham,ranking
http://boxrec.com/boxer/208432,51,Arthur Abraham,bouts
http://boxrec.com/boxer/208432,401,Arthur Abraham,rounds
http://boxrec.com/boxer/208432,59%,Arthur Abraham,KOs
http://boxrec.com/boxer/208432,208432,Arthur Abraham,global ID
http://boxrec.com/boxer/208432,067908,Arthur Abraham,US ID
http://boxrec.com/boxer/208432,WBO World Super Middleweight,Arthur Abraham,titles held
http://boxrec.com/boxer/208432,Avetik Abrahamyan,Arthur Abraham,birth name
http://boxrec.com/boxer/208432,King Arthur,Arthur Abraham,alias
http://boxrec.com/boxer/208432,1980-02-20 / age 37,Arthur Abraham,born
http://boxrec.com/boxer/208432,2003-08-16,Arthur Abraham,debut
http://boxrec.com/boxer/208432,super middleweight,Arthur Abraham,division
http://boxrec.com/boxer/208432,orthodox,Arthur Abraham,stance
http://boxrec.com/boxer/208432,5′ 9″   /   175cm,Arthur Abraham,height
http://boxrec.com/boxer/208432,72″   /   183cm,Arthur Abraham,reach
http://boxrec.com/boxer/208432,"Berlin, Germany",Arthur Abraham,residence
http://boxrec.com/boxer/208432,"Yerevan, Armenia",Arthur Abraham,birth place
http://boxrec.com/boxer/268173,Boxer,Timothy Bradley Jr,role
http://boxrec.com/boxer/268173,enrolled,Timothy Bradley Jr,VADA CBP
http://boxrec.com/boxer/268173,37,Timothy Bradley Jr,bouts
http://boxrec.com/boxer/268173,287,Timothy Bradley Jr,rounds
http://boxrec.com/boxer/268173,35%,Timothy Bradley Jr,KOs
http://boxrec.com/boxer/268173,268173,Timothy Bradley Jr,global ID
http://boxrec.com/boxer/268173,070468,Timothy Bradley Jr,US ID
http://boxrec.com/boxer/268173,WBO World Welterweight,Timothy Bradley Jr,titles held
http://boxrec.com/boxer/268173,Timothy Ray Bradley Jr.,Timothy Bradley Jr,birth name
http://boxrec.com/boxer/268173,Desert Storm,Timothy Bradley Jr,alias
http://boxrec.com/boxer/268173,1983-08-29,Timothy Bradley Jr,born
http://boxrec.com/boxer/268173,2004-08-20,Timothy Bradley Jr,debut
http://boxrec.com/boxer/268173,welterweight,Timothy Bradley Jr,division
http://boxrec.com/boxer/268173,orthodox,Timothy Bradley Jr,stance
http://boxrec.com/boxer/268173,5′ 6″   /   168cm,Timothy Bradley Jr,height
http://boxrec.com/boxer/268173,69″   /   175cm,Timothy Bradley Jr,reach
http://boxrec.com/boxer/268173,"Palm Springs, California, USA",Timothy Bradley Jr,residence
http://boxrec.com/boxer/268173,"Cathedral City, California, USA",Timothy Bradley Jr,birth place
http://boxrec.com/boxer/467843,Boxer,Juan Francisco Estrada,role
http://boxrec.com/boxer/467843,6 / 6902 / 181,Juan Francisco Estrada,ranking
http://boxrec.com/boxer/467843,enrolled,Juan Francisco Estrada,VADA CBP
http://boxrec.com/boxer/467843,37,Juan Francisco Estrada,bouts
http://boxrec.com/boxer/467843,211,Juan Francisco Estrada,rounds
http://boxrec.com/boxer/467843,68%,Juan Francisco Estrada,KOs
http://boxrec.com/boxer/467843,467843,Juan Francisco Estrada,global ID
http://boxrec.com/boxer/467843,076998,Juan Francisco Estrada,US ID
http://boxrec.com/boxer/467843,WBA Super World FlyweightWBO World Flyweight,Juan Francisco Estrada,titles held
http://boxrec.com/boxer/467843,Juan Francisco Estrada Romero,Juan Francisco Estrada,birth name
http://boxrec.com/boxer/467843,El Gallo,Juan Francisco Estrada,alias
http://boxrec.com/boxer/467843,1990-04-14 / age 27,Juan Francisco Estrada,born
http://boxrec.com/boxer/467843,2008-08-30,Juan Francisco Estrada,debut
http://boxrec.com/boxer/467843,super flyweight,Juan Francisco Estrada,division
http://boxrec.com/boxer/467843,orthodox,Juan Francisco Estrada,stance
http://boxrec.com/boxer/467843,5′ 4″   /   163cm,Juan Francisco Estrada,height
http://boxrec.com/boxer/467843,66″   /   168cm,Juan Francisco Estrada,reach
http://boxrec.com/boxer/467843,"Hermosillo, Sonora, Mexico",Juan Francisco Estrada,residence
http://boxrec.com/boxer/467843,"Puerto Penasco, Sonora, Mexico",Juan Francisco Estrada,birth place
http://boxrec.com/boxer/280342,Boxer,Marco Huck,role
http://boxrec.com/boxer/280342,"7 / 1,2351 / 60",Marco Huck,ranking
http://boxrec.com/boxer/280342,enrolled,Marco Huck,VADA CBP
http://boxrec.com/boxer/280342,45,Marco Huck,bouts
http://boxrec.com/boxer/280342,338,Marco Huck,rounds
http://boxrec.com/boxer/280342,60%,Marco Huck,KOs
http://boxrec.com/boxer/280342,280342,Marco Huck,global ID
http://boxrec.com/boxer/280342,Muamer Hukic,Marco Huck,birth name
http://boxrec.com/boxer/280342,Käpt'n,Marco Huck,alias
http://boxrec.com/boxer/280342,1984-11-11 / age 32,Marco Huck,born
http://boxrec.com/boxer/280342,2004-11-07,Marco Huck,debut
http://boxrec.com/boxer/280342,cruiserweight,Marco Huck,division
http://boxrec.com/boxer/280342,orthodox,Marco Huck,stance
http://boxrec.com/boxer/280342,6′ 2″   /   188cm,Marco Huck,height
http://boxrec.com/boxer/280342,77″   /   195cm,Marco Huck,reach
http://boxrec.com/boxer/280342,"Berlin, Germany",Marco Huck,residence
http://boxrec.com/boxer/280342,"Ugao, Serbia",Marco Huck,birth place
http://boxrec.com/boxer/280342,Kenan Hukic,Marco Huck,promoter
http://boxrec.com/boxer/504541,Boxer,David Carmona,role
http://boxrec.com/boxer/504541,18 / 6904 / 181,David Carmona,ranking
http://boxrec.com/boxer/504541,enrolled,David Carmona,VADA CBP
http://boxrec.com/boxer/504541,29,David Carmona,bouts
http://boxrec.com/boxer/504541,188,David Carmona,rounds
http://boxrec.com/boxer/504541,28%,David Carmona,KOs
http://boxrec.com/boxer/504541,504541,David Carmona,global ID
http://boxrec.com/boxer/504541,012584,David Carmona,US ID
http://boxrec.com/boxer/504541,Cesar David Carmona Ramirez,David Carmona,birth name
http://boxrec.com/boxer/504541,Severo,David Carmona,alias
http://boxrec.com/boxer/504541,1991-05-01 / age 26,David Carmona,born
http://boxrec.com/boxer/504541,2009-07-22,David Carmona,debut
http://boxrec.com/boxer/504541,super flyweight,David Carmona,division
http://boxrec.com/boxer/504541,orthodox,David Carmona,stance
http://boxrec.com/boxer/504541,5′ 4″   /   163cm,David Carmona,height
http://boxrec.com/boxer/504541,66″   /   168cm,David Carmona,reach
http://boxrec.com/boxer/504541,"Mexico City, Distrito Federal, Mexico",David Carmona,residence
http://boxrec.com/boxer/504541,"Mexico City, Distrito Federal, Mexico",David Carmona,birth place
http://boxrec.com/boxer/352,Boxer,Floyd Mayweather Jr,role
http://boxrec.com/boxer/352,49,Floyd Mayweather Jr,bouts
http://boxrec.com/boxer/352,387,Floyd Mayweather Jr,rounds
http://boxrec.com/boxer/352,53%,Floyd Mayweather Jr,KOs
http://boxrec.com/boxer/352,352,Floyd Mayweather Jr,global ID
http://boxrec.com/boxer/352,045572,Floyd Mayweather Jr,US ID
http://boxrec.com/boxer/352,WBA Super World Super WelterweightWBA Super World WelterweightWBC World Super WelterweightWBC World Welterweight,Floyd Mayweather Jr,titles held
http://boxrec.com/boxer/352,Floyd Joy Sinclair,Floyd Mayweather Jr,birth name
http://boxrec.com/boxer/352,Money / Pretty Boy,Floyd Mayweather Jr,alias
http://boxrec.com/boxer/352,1977-02-24,Floyd Mayweather Jr,born
http://boxrec.com/boxer/352,1996-10-11,Floyd Mayweather Jr,debut
http://boxrec.com/boxer/352,welterweight,Floyd Mayweather Jr,division
http://boxrec.com/boxer/352,orthodox,Floyd Mayweather Jr,stance
http://boxrec.com/boxer/352,5′ 8″   /   173cm,Floyd Mayweather Jr,height
http://boxrec.com/boxer/352,72″   /   183cm,Floyd Mayweather Jr,reach
http://boxrec.com/boxer/352,"Las Vegas, Nevada, USA",Floyd Mayweather Jr,residence
http://boxrec.com/boxer/352,"Grand Rapids, Michigan, USA",Floyd Mayweather Jr,birth place
http://boxrec.com/boxer/19566,Boxer,Raymundo Beltran,role
http://boxrec.com/boxer/19566,"8 / 1,9852 / 360",Raymundo Beltran,ranking
http://boxrec.com/boxer/19566,enrolled,Raymundo Beltran,VADA CBP
http://boxrec.com/boxer/19566,42,Raymundo Beltran,bouts
http://boxrec.com/boxer/19566,225,Raymundo Beltran,rounds
http://boxrec.com/boxer/19566,50%,Raymundo Beltran,KOs
http://boxrec.com/boxer/19566,19566,Raymundo Beltran,global ID
http://boxrec.com/boxer/19566,055032,Raymundo Beltran,US ID
http://boxrec.com/boxer/19566,Sugar,Raymundo Beltran,alias
http://boxrec.com/boxer/19566,1981-07-23 / age 35,Raymundo Beltran,born
http://boxrec.com/boxer/19566,1999-07-02,Raymundo Beltran,debut
http://boxrec.com/boxer/19566,lightweight,Raymundo Beltran,division
http://boxrec.com/boxer/19566,orthodox,Raymundo Beltran,stance
http://boxrec.com/boxer/19566,5′ 8″   /   173cm,Raymundo Beltran,height
http://boxrec.com/boxer/19566,68″   /   173cm,Raymundo Beltran,reach
http://boxrec.com/boxer/19566,"Phoenix, Arizona, USA",Raymundo Beltran,residence
http://boxrec.com/boxer/19566,"Los Mochis, Sinaloa, Mexico",Raymundo Beltran,birth place
http://boxrec.com/boxer/492989,Boxer,Guillermo Rigondeaux,role
http://boxrec.com/boxer/492989,"1 / 1,2471 / 4",Guillermo Rigondeaux,ranking
http://boxrec.com/boxer/492989,17,Guillermo Rigondeaux,bouts
http://boxrec.com/boxer/492989,107,Guillermo Rigondeaux,rounds
http://boxrec.com/boxer/492989,65%,Guillermo Rigondeaux,KOs
http://boxrec.com/boxer/492989,492989,Guillermo Rigondeaux,global ID
http://boxrec.com/boxer/492989,077740,Guillermo Rigondeaux,US ID
http://boxrec.com/boxer/492989,WBA Super World Super BantamweightWBO World Super Bantamweight,Guillermo Rigondeaux,titles held
http://boxrec.com/boxer/492989,El Chacal / The Jackal,Guillermo Rigondeaux,alias
http://boxrec.com/boxer/492989,1980-09-30 / age 36,Guillermo Rigondeaux,born
http://boxrec.com/boxer/492989,2009-05-22,Guillermo Rigondeaux,debut
http://boxrec.com/boxer/492989,super bantamweight,Guillermo Rigondeaux,division
http://boxrec.com/boxer/492989,southpaw,Guillermo Rigondeaux,stance
http://boxrec.com/boxer/492989,5′ 4″   /   162cm,Guillermo Rigondeaux,height
http://boxrec.com/boxer/492989,68″   /   173cm,Guillermo Rigondeaux,reach
http://boxrec.com/boxer/492989,"Miami, Florida, USA",Guillermo Rigondeaux,residence
http://boxrec.com/boxer/492989,"Santiago de Cuba, Cuba",Guillermo Rigondeaux,birth place
http://boxrec.com/boxer/469544,Boxer,Matt Korobov,role
http://boxrec.com/boxer/469544,"16 / 1,5306 / 269",Matt Korobov,ranking
http://boxrec.com/boxer/469544,enrolled,Matt Korobov,VADA CBP
http://boxrec.com/boxer/469544,28,Matt Korobov,bouts
http://boxrec.com/boxer/469544,148,Matt Korobov,rounds
http://boxrec.com/boxer/469544,50%,Matt Korobov,KOs
http://boxrec.com/boxer/469544,469544,Matt Korobov,global ID
http://boxrec.com/boxer/469544,077115,Matt Korobov,US ID
http://boxrec.com/boxer/469544,Matvey Korobov,Matt Korobov,birth name
http://boxrec.com/boxer/469544,1983-01-07 / age 34,Matt Korobov,born
http://boxrec.com/boxer/469544,2008-11-01,Matt Korobov,debut
http://boxrec.com/boxer/469544,middleweight,Matt Korobov,division
http://boxrec.com/boxer/469544,southpaw,Matt Korobov,stance
http://boxrec.com/boxer/469544,5′ 11″   /   180cm,Matt Korobov,height
http://boxrec.com/boxer/469544,70½″   /   179cm,Matt Korobov,reach
http://boxrec.com/boxer/469544,"Saint Petersburg, Florida, USA",Matt Korobov,residence
http://boxrec.com/boxer/469544,"Orotukan, Russia",Matt Korobov,birth place
http://boxrec.com/boxer/472942,Boxer,Tomoki Kameda,role
http://boxrec.com/boxer/472942,"22 / 1,2475 / 162",Tomoki Kameda,ranking
http://boxrec.com/boxer/472942,35,Tomoki Kameda,bouts
http://boxrec.com/boxer/472942,235,Tomoki Kameda,rounds
http://boxrec.com/boxer/472942,57%,Tomoki Kameda,KOs
http://boxrec.com/boxer/472942,472942,Tomoki Kameda,global ID
http://boxrec.com/boxer/472942,024535,Tomoki Kameda,US ID
http://boxrec.com/boxer/472942,亀田和毅,Tomoki Kameda,birth name
http://boxrec.com/boxer/472942,El Mexicanito,Tomoki Kameda,alias
http://boxrec.com/boxer/472942,1991-07-12 / age 25,Tomoki Kameda,born
http://boxrec.com/boxer/472942,2008-11-21,Tomoki Kameda,debut
http://boxrec.com/boxer/472942,super bantamweight,Tomoki Kameda,division
http://boxrec.com/boxer/472942,orthodox,Tomoki Kameda,stance
http://boxrec.com/boxer/472942,5′ 7″   /   170cm,Tomoki Kameda,height
http://boxrec.com/boxer/472942,66″   /   168cm,Tomoki Kameda,reach
